timestamp,device
559966790,voxl_imu0
559966852,voxl_imu1
559967743,voxl_imu1
559967781,voxl_imu0
559968635,voxl_imu1
559968773,voxl_imu0
559969527,voxl_imu1
559969764,voxl_imu0
559970418,voxl_imu1
559970755,voxl_imu0
559971310,voxl_imu1
559971746,voxl_imu0
559972202,voxl_imu1
559972738,voxl_imu0
559973093,voxl_imu1
559973729,voxl_imu0
559973985,voxl_imu1
559974720,voxl_imu0
559974877,voxl_imu1
559975712,voxl_imu0
559975768,voxl_imu1
559976660,voxl_imu1
559976703,voxl_imu0
559977552,voxl_imu1
559977695,voxl_imu0
559978443,voxl_imu1
559978686,voxl_imu0
559979335,voxl_imu1
559979678,voxl_imu0
559980225,voxl_imu1
559980669,voxl_imu0
559981115,voxl_imu1
559981661,voxl_imu0
559982005,voxl_imu1
559982652,voxl_imu0
559982895,voxl_imu1
559983644,voxl_imu0
559983644,voxl_vo
559983785,voxl_imu1
559984635,voxl_imu0
559984675,voxl_imu1
559985565,voxl_imu1
559985627,voxl_imu0
559986455,voxl_imu1
559986619,voxl_imu0
559987345,voxl_imu1
559987610,voxl_imu0
559988235,voxl_imu1
559988602,voxl_imu0
559989125,voxl_imu1
559989594,voxl_imu0
559990015,voxl_imu1
559990585,voxl_imu0
559990905,voxl_imu1
559991577,voxl_imu0
559991795,voxl_imu1
559992569,voxl_imu0
559992685,voxl_imu1
559993560,voxl_imu0
559993575,voxl_imu1
559994465,voxl_imu1
559994552,voxl_imu0
559995355,voxl_imu1
559995544,voxl_imu0
559996245,voxl_imu1
559996536,voxl_imu0
559997134,voxl_imu1
559997528,voxl_imu0
559998024,voxl_imu1
559998519,voxl_imu0
559998914,voxl_imu1
559999511,voxl_imu0
559999804,voxl_imu1
560000503,voxl_imu0
560000694,voxl_imu1
560001495,voxl_imu0
560001586,voxl_imu1
560002477,voxl_imu1
560002487,voxl_imu0
560003369,voxl_imu1
560003478,voxl_imu0
560004261,voxl_imu1
560004471,voxl_imu0
560005153,voxl_imu1
560005464,voxl_imu0
560006044,voxl_imu1
560006457,voxl_imu0
560006936,voxl_imu1
560007450,voxl_imu0
560007828,voxl_imu1
560008443,voxl_imu0
560008719,voxl_imu1
560009436,voxl_imu0
560009611,voxl_imu1
560010429,voxl_imu0
560010501,voxl_imu1
560011390,voxl_imu1
560011422,voxl_imu0
560012280,voxl_imu1
560012415,voxl_imu0
560013170,voxl_imu1
560013408,voxl_imu0
560013408,voxl_vo
560014059,voxl_imu1
560014400,voxl_imu0
560014949,voxl_imu1
560015392,voxl_imu0
560015839,voxl_imu1
560016384,voxl_imu0
560016728,voxl_imu1
560017376,voxl_imu0
560017618,voxl_imu1
560018368,voxl_imu0
560018508,voxl_imu1
560019360,voxl_imu0
560019397,voxl_imu1
560020287,voxl_imu1
560020352,voxl_imu0
560021178,voxl_imu1
560021344,voxl_imu0
560022068,voxl_imu1
560022336,voxl_imu0
560022959,voxl_imu1
560023328,voxl_imu0
560023849,voxl_imu1
560024321,voxl_imu0
560024740,voxl_imu1
560025313,voxl_imu0
560025630,voxl_imu1
560026305,voxl_imu0
560026521,voxl_imu1
560027298,voxl_imu0
560027411,voxl_imu1
560028290,voxl_imu0
560028302,voxl_imu1
560029192,voxl_imu1
560029282,voxl_imu0
560030083,voxl_imu1
560030274,voxl_imu0
560030973,voxl_imu1
560031267,voxl_imu0
560031865,voxl_imu1
560032259,voxl_imu0
560032756,voxl_imu1
560033251,voxl_imu0
560033647,voxl_imu1
560034245,voxl_imu0
560034539,voxl_imu1
560035239,voxl_imu0
560035430,voxl_imu1
560036234,voxl_imu0
560036322,voxl_imu1
560037213,voxl_imu1
560037228,voxl_imu0
560038104,voxl_imu1
560038222,voxl_imu0
560038996,voxl_imu1
560039216,voxl_imu0
560039887,voxl_imu1
560040210,voxl_imu0
560040777,voxl_imu1
560041205,voxl_imu0
560041667,voxl_imu1
560042199,voxl_imu0
560042556,voxl_imu1
560043193,voxl_vo
560043193,voxl_imu0
560043446,voxl_imu1
560044186,voxl_imu0
560044336,voxl_imu1
560045178,voxl_imu0
560045225,voxl_imu1
560046115,voxl_imu1
560046171,voxl_imu0
560047005,voxl_imu1
560047164,voxl_imu0
560047895,voxl_imu1
560048157,voxl_imu0
560048784,voxl_imu1
560049149,voxl_imu0
560049674,voxl_imu1
560050142,voxl_imu0
560050564,voxl_imu1
560051135,voxl_imu0
560051454,voxl_imu1
560052127,voxl_imu0
560052345,voxl_imu1
560053120,voxl_imu0
560053235,voxl_imu1
560054113,voxl_imu0
560054126,voxl_imu1
560055016,voxl_imu1
560055106,voxl_imu0
560055907,voxl_imu1
560056099,voxl_imu0
560056797,voxl_imu1
560057092,voxl_imu0
560057688,voxl_imu1
560058085,voxl_imu0
560058578,voxl_imu1
560059077,voxl_imu0
560059469,voxl_imu1
560060070,voxl_imu0
560060359,voxl_imu1
560061063,voxl_imu0
560061250,voxl_imu1
560062056,voxl_imu0
560062141,voxl_imu1
560063032,voxl_imu1
560063049,voxl_imu0
560063922,voxl_imu1
560064042,voxl_imu0
560064813,voxl_imu1
560065035,voxl_imu0
560065704,voxl_imu1
560066028,voxl_imu0
560066595,voxl_imu1
560067021,voxl_imu0
560067486,voxl_imu1
560068014,voxl_imu0
560068377,voxl_imu1
560069006,voxl_imu0
560069268,voxl_imu1
560069999,voxl_imu0
560070159,voxl_imu1
560070992,voxl_imu0
560071048,voxl_imu1
560071937,voxl_imu1
560071985,voxl_imu0
560072826,voxl_imu1
560072978,voxl_imu0
560073715,voxl_imu1
560073971,voxl_imu0
560074604,voxl_imu1
560074964,voxl_imu0
560075494,voxl_imu1
560075958,voxl_imu0
560076383,voxl_imu1
560076951,voxl_imu0
560077272,voxl_imu1
560077944,voxl_imu0
560078161,voxl_imu1
560078937,voxl_imu0
560079050,voxl_imu1
560079930,voxl_imu0
560079939,voxl_imu1
560080829,voxl_imu1
560080923,voxl_imu0
560081718,voxl_imu1
560081917,voxl_imu0
560082608,voxl_imu1
560082910,voxl_imu0
560082910,voxl_vo
560083498,voxl_imu1
560083903,voxl_imu0
560084388,voxl_imu1
560084896,voxl_imu0
560085277,voxl_imu1
560085890,voxl_imu0
560086167,voxl_imu1
560086883,voxl_imu0
560087057,voxl_imu1
560087877,voxl_imu0
560087946,voxl_imu1
560088836,voxl_imu1
560088870,voxl_imu0
560089726,voxl_imu1
560089863,voxl_imu0
560090616,voxl_imu1
560090857,voxl_imu0
560091506,voxl_imu1
560091850,voxl_imu0
560092396,voxl_imu1
560092844,voxl_imu0
560093286,voxl_imu1
560093837,voxl_imu0
560094177,voxl_imu1
560094830,voxl_imu0
560095067,voxl_imu1
560095823,voxl_imu0
560095957,voxl_imu1
560096817,voxl_imu0
560096848,voxl_imu1
560097738,voxl_imu1
560097810,voxl_imu0
560098628,voxl_imu1
560098803,voxl_imu0
560099519,voxl_imu1
560099796,voxl_imu0
560100409,voxl_imu1
560100789,voxl_imu0
560101299,voxl_imu1
560101783,voxl_imu0
560102190,voxl_imu1
560102776,voxl_imu0
560103080,voxl_imu1
560103769,voxl_imu0
560103971,voxl_imu1
560104762,voxl_imu0
560104861,voxl_imu1
560105752,voxl_imu1
560105752,voxl_imu0
560106642,voxl_imu1
560106741,voxl_imu0
560107533,voxl_imu1
560107730,voxl_imu0
560108423,voxl_imu1
560108720,voxl_imu0
560109314,voxl_imu1
560109709,voxl_imu0
560110204,voxl_imu1
560110699,voxl_imu0
560111093,voxl_imu1
560111688,voxl_imu0
560111982,voxl_imu1
560112678,voxl_imu0
560112872,voxl_imu1
560113667,voxl_imu0
560113761,voxl_imu1
560114650,voxl_imu1
560114657,voxl_vo
560114657,voxl_imu0
560115539,voxl_imu1
560115647,voxl_imu0
560116428,voxl_imu1
560116636,voxl_imu0
560117317,voxl_imu1
560117626,voxl_imu0
560118206,voxl_imu1
560118616,voxl_imu0
560119095,voxl_imu1
560119605,voxl_imu0
560119984,voxl_imu1
560120595,voxl_imu0
560120873,voxl_imu1
560121585,voxl_imu0
560121762,voxl_imu1
560122575,voxl_imu0
560122651,voxl_imu1
560123540,voxl_imu1
560123564,voxl_imu0
560124430,voxl_imu1
560124554,voxl_imu0
560125319,voxl_imu1
560125544,voxl_imu0
560126208,voxl_imu1
560126534,voxl_imu0
560127097,voxl_imu1
560127525,voxl_imu0
560127986,voxl_imu1
560128515,voxl_imu0
560128875,voxl_imu1
560129505,voxl_imu0
560129765,voxl_imu1
560130495,voxl_imu0
560130654,voxl_imu1
560131485,voxl_imu0
560131543,voxl_imu1
560132433,voxl_imu1
560132475,voxl_imu0
560133322,voxl_imu1
560133465,voxl_imu0
560134212,voxl_imu1
560134455,voxl_imu0
560135102,voxl_imu1
560135446,voxl_imu0
560135991,voxl_imu1
560136436,voxl_imu0
560136881,voxl_imu1
560137426,voxl_imu0
560137770,voxl_imu1
560138417,voxl_imu0
560138660,voxl_imu1
560139407,voxl_imu0
560139550,voxl_imu1
560140397,voxl_imu0
560140439,voxl_imu1
560141329,voxl_imu1
