timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603450556,603449457,168057400,59.3948185,24.6601304,0.11729994,0.1499418,-3.492391,-0.050271273,0.0026445389,0.2936716,0.0007939786,-0.0072956784,-0.14970417,-0.010106042,-0.09392912,0.05679685,0.20339692,0.3268187,-0.19137534,0.08482495,-1.9262055,0.0009012222,25.939417,0.10142493,0.23748492,0.2550953,0.11416896,0.08891191,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603460480,603459338,168057400,59.3948185,24.6601304,0.1170427,0.14932449,-3.492366,-0.050271273,0.0026445389,0.2936716,0.0039061992,-0.0074531916,-0.14912327,-0.009398303,-0.09392912,0.05679685,0.20339692,0.20639093,0.017796751,0.078848414,-1.9260296,0.0009012222,25.939417,0.1,0.23815568,0.25566313,0.114595875,0.0891141,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603470500,603469220,168057400,59.3948185,24.6601304,0.11678753,0.1487353,-3.4924006,-0.050271273,0.0026445389,0.2936716,3.1751e-05,-0.006582367,-0.15004529,-0.010256722,-0.09392912,0.05679685,0.20339692,-0.43787408,-0.08311654,-0.12388101,-1.9260297,0.0009012222,25.939417,0.1,0.23883103,0.2562333,0.11502326,0.08931642,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603480182,603479107,168057400,59.3948185,24.6601304,0.116494484,0.14816369,-3.4924927,-0.050271273,0.0026445389,0.2936716,-0.0021619243,-0.006531412,-0.14926861,-0.009476958,-0.09392912,0.05679685,0.20339692,0.22947957,0.0654437,0.06474476,-1.9262531,0.0009012222,25.939417,0.1,0.23951097,0.2568058,0.11544278,0.089518785,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603490135,603488996,168057400,59.3948185,24.6601304,0.116228245,0.14760426,-3.4926364,-0.050271273,0.0026445389,0.2936716,0.0010392581,-0.008551575,-0.14947957,-0.009742833,-0.09392912,0.05679685,0.20339692,0.17905569,-0.2988545,-0.17013445,-1.9261491,0.0009012222,25.939417,0.1,0.2401955,0.25738063,0.11586618,0.08972126,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603500522,603498864,168057400,59.3948185,24.6601304,0.11598763,0.14705431,-3.4926696,-0.050271273,0.0026445389,0.2936716,0.0017581767,-0.0071677873,-0.15019189,-0.010395308,-0.09392912,0.05679685,0.20339692,-0.02290288,0.32151163,-0.023294412,-1.9259888,0.0009012222,25.939417,0.1,0.24088465,0.25726005,0.11629905,0.08982081,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603510373,603508746,168057400,59.3948185,24.6601304,0.11572827,0.14652644,-3.492767,-0.050271273,0.0026445389,0.2936716,-0.0028078835,-0.0074714315,-0.15075877,-0.010962844,-0.09392912,0.05679685,0.20339692,-0.41817093,0.10027941,-0.15621209,-1.9262041,0.0009012222,25.939417,0.1,0.24157844,0.25783804,0.116729185,0.09002353,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603519891,603518627,168057400,59.3948185,24.6601304,0.11546312,0.14601381,-3.4929187,-0.050271273,0.0026445389,0.2936716,-0.0011532505,-0.0083480645,-0.1501118,-0.010374362,-0.09392912,0.05679685,0.20339692,0.103432685,-0.13327424,-0.035346813,-1.926258,0.0009012222,25.939417,0.1,0.2422769,0.25841838,0.11714877,0.090226315,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603529834,603528509,168057400,59.3948185,24.6601304,0.11522544,0.14551203,-3.4931169,-0.050271273,0.0026445389,0.2936716,0.0011583909,-0.007243448,-0.14937873,-0.009755138,-0.09392912,0.05679685,0.20339692,0.11939131,0.38218257,0.06644957,-1.926061,0.0009012222,25.939417,0.1,0.24298002,0.25900105,0.11757753,0.09042923,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603539741,603538390,168057400,59.3948185,24.6601304,0.11497551,0.14503391,-3.4933705,-0.050271273,0.0026445389,0.2936716,-0.0034628992,-0.007676388,-0.15067956,-0.0112227565,-0.09392912,0.05679685,0.20339692,-0.36489704,-0.040164143,-0.29712397,-1.9261526,0.0009012222,25.939417,0.1,0.2436878,0.2595861,0.118008114,0.09063225,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603549902,603548271,168057400,59.3948185,24.6601304,0.114711866,0.14457016,-3.493676,-0.050271273,0.0026445389,0.2936716,-0.0026028855,-0.007559252,-0.14971736,-0.0104780225,-0.09392912,0.05679685,0.20339692,0.12992135,-0.0133447535,0.03808062,-1.9262949,0.0009012222,25.939417,0.1,0.24440028,0.2601735,0.11843569,0.09083535,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603559249,603558153,168057400,59.3948185,24.6601304,0.11447599,0.14411597,-3.4940305,-0.050271273,0.0026445389,0.2936716,0.00047243334,-0.008699411,-0.15063304,-0.011659546,-0.09392912,0.05679685,0.20339692,0.26566565,-0.118562035,-0.09656222,-1.926154,0.0009012222,25.939417,0.1,0.24511747,0.26076326,0.11886402,0.09103854,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603570240,603568035,168057400,59.3948185,24.6601304,0.11462027,0.1436123,-3.4940271,-0.050271273,0.0026445389,0.2936716,-0.0008612655,-0.007803785,-0.15106934,-0.011974412,-0.09392912,0.05679685,0.20339692,-0.27248228,0.064446494,-0.10382808,-1.9261328,0.0009012222,25.939417,0.10023713,0.23706256,0.25469163,0.11393429,0.08877963,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603578880,603577916,168057400,59.3948185,24.6601304,0.11473073,0.14313011,-3.4940789,-0.050271273,0.0026445389,0.2936716,-0.003652156,-0.008104114,-0.15028708,-0.011133532,-0.09392912,0.05679685,0.20339692,-0.1677369,-0.17044485,-0.033404097,-1.9262966,0.0009012222,25.939417,0.1,0.23773056,0.25525784,0.11435834,0.08898178,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603588926,603587803,168057400,59.3948185,24.6601304,0.11484268,0.14265816,-3.494178,-0.050271273,0.0026445389,0.2936716,-0.000675183,-0.008818112,-0.14943966,-0.010287724,-0.09392912,0.05679685,0.20339692,0.21704097,-0.15049244,0.012342151,-1.9262388,0.0009012222,25.939417,0.1,0.23840313,0.25582638,0.1147837,0.08918399,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603598831,603597679,168057400,59.3948185,24.6601304,0.1149687,0.14220074,-3.4943295,-0.050271273,0.0026445389,0.2936716,-0.0002625789,-0.007977777,-0.14972857,-0.010635392,-0.09392912,0.05679685,0.20339692,-0.08278843,0.11251634,-0.04878562,-1.9261415,0.0009012222,25.939417,0.1,0.2390803,0.25639728,0.11520605,0.089386344,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603608783,603607561,168057400,59.3948185,24.6601304,0.11506301,0.14176765,-3.4945416,-0.050271273,0.0026445389,0.2936716,-0.004274667,-0.0070194565,-0.1502834,-0.011304048,-0.09392912,0.05679685,0.20339692,-0.2290149,0.0363618,-0.107503824,-1.9263091,0.0009012222,25.939417,0.1,0.23976204,0.25697047,0.115634516,0.089588806,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603618533,603617443,168057400,59.3948185,24.6601304,0.11514521,0.14134528,-3.4947994,-0.050271273,0.0026445389,0.2936716,-0.0019586005,-0.0082121575,-0.1489073,-0.010094407,-0.09392912,0.05679685,0.20339692,0.3688242,-0.03912562,0.14724512,-1.9263173,0.0009012222,25.939417,0.1,0.2404484,0.25754604,0.11605839,0.089791335,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
