timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
604432563,604408905,-0.00015453094,0.00040280918,-0.10008189,0.9993355,-0.023766922,-0.027632967,-0.00019089504,-0.00013086182,0.00055792584,0.00070798036,0.0017467984,-0.005472709,0.007873036,1.2389144e-07,1.514689e-07,1.02399795e-07,1.0880268e-08,7.932291e-09,1.8960511e-08,4.4813705e-06,4.0004597e-06,4.2542433e-06,2,3,2,100
604466543,604438615,-0.00014177762,0.00040781935,-0.100088306,0.99933386,-0.023818802,-0.027648453,-0.00017968196,2.4115356e-05,-0.0035277973,8.765032e-05,0.039161745,-0.0008205883,-0.0067596803,1.2376107e-07,1.5133959e-07,1.0239718e-07,1.0959743e-08,7.955463e-09,1.9060574e-08,4.50643e-06,3.9915562e-06,4.2406964e-06,2,3,2,100
604503918,604478176,-0.00016046586,0.00040820183,-0.10007858,0.99933404,-0.023816358,-0.027644685,-0.00015171565,-0.0012064355,0.003215057,0.0010267559,-0.031531733,0.010370287,0.021309355,1.2355643e-07,1.5111718e-07,1.0232686e-07,1.0460288e-08,7.93406e-09,1.90471e-08,4.364329e-06,3.993835e-06,4.239479e-06,2,3,2,100
604533810,604507851,-0.00015566987,0.00040741483,-0.10008106,0.9993355,-0.023784608,-0.027619073,-0.00017371279,-0.00039377937,0.00026240177,0.00074013753,0.0032237784,0.00583913,-0.0002478557,1.2346969e-07,1.5108299e-07,1.0226989e-07,1.0651299e-08,7.964872e-09,1.918254e-08,4.4874796e-06,4.0071695e-06,4.248548e-06,2,3,2,100
604570685,604547477,-0.0001455624,0.0004214645,-0.10006995,0.99933213,-0.023908958,-0.027635332,-0.00013872806,-0.000346352,0.0042677475,0.002596832,-0.044837996,0.00983891,0.017976327,1.2337617e-07,1.510195e-07,1.02260046e-07,1.0874275e-08,7.9784375e-09,1.937266e-08,4.4844182e-06,4.004799e-06,4.2523798e-06,2,3,2,100
604605220,604577158,-0.00014070413,0.00040030808,-0.100087486,0.99933463,-0.023832615,-0.027610421,-0.00016553307,-0.0001233081,0.0036409681,0.0016923696,-0.032449707,0.0037143477,0.004133751,1.2324656e-07,1.5092772e-07,1.0222727e-07,1.1102128e-08,7.891228e-09,1.932088e-08,4.499728e-06,3.98711e-06,4.250891e-06,2,3,2,100
604638447,604606904,-0.0001390989,0.00040093137,-0.100087225,0.99933445,-0.023802703,-0.027642263,-0.00019841146,0.00026916154,0.00066716096,0.00091313664,0.0008287926,-0.007869506,-0.007571788,1.2306324e-07,1.5082472e-07,1.0218196e-07,1.1129833e-08,7.781399e-09,1.9030129e-08,4.472557e-06,3.968856e-06,4.2462493e-06,2,3,2,100
604669806,604646518,-0.0001459149,0.00041601612,-0.10007617,0.9993334,-0.023884984,-0.027610011,-0.0001602237,-0.00013276296,0.0048494902,0.0019596051,-0.045653723,0.0049150577,0.03275456,1.2290089e-07,1.5069483e-07,1.0211444e-07,1.107661e-08,7.821541e-09,1.899936e-08,4.473629e-06,3.9723473e-06,4.2426555e-06,2,3,2,100
604702521,604676297,-0.00014299218,0.00039518974,-0.10008917,0.9993341,-0.023816567,-0.027643796,-0.00021312895,-0.00038187922,0.0021382167,0.0012404978,-0.016222304,0.006507279,0.014790598,1.2279028e-07,1.5061484e-07,1.0210095e-07,1.1052016e-08,7.863798e-09,1.9136284e-08,4.503597e-06,3.9933843e-06,4.253248e-06,2,3,2,100
604732793,604706064,-0.0001371433,0.00038851768,-0.10009833,0.99933326,-0.023807287,-0.027681649,-0.00021616966,-0.00010096263,-0.0005127497,0.00015202211,0.006822177,-0.0033456592,-0.009832945,1.2267063e-07,1.5051627e-07,1.0207442e-07,1.0922646e-08,7.849048e-09,1.9168604e-08,4.466025e-06,3.9831257e-06,4.260568e-06,2,3,2,100
