timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603414654,603413767,168057400,59.3948185,24.6601304,0.11507638,0.13775387,-3.4578352,-0.0148082385,-0.020691883,0.006032414,-0.00037427893,-0.028377444,-0.23132217,-0.03720049,0.033442393,-0.032656487,0.17070457,0.28683445,0.037763707,0.23822334,-1.9249299,-2.182619,25.956984,0.10052204,0.24370566,0.2594512,0.11832624,0.090349674,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603424444,603423783,168057400,59.3948185,24.6601304,0.11518811,0.13733438,-3.4584177,-0.0148082385,-0.020691883,0.006032414,0.00337905,-0.030278202,-0.23039933,-0.03653529,0.033442393,-0.032656487,0.17070457,0.26620975,-0.13816226,-0.09515668,-1.9247983,-2.182619,25.956984,0.1,0.24442865,0.26004454,0.11876881,0.09055388,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603434490,603433799,168057400,59.3948185,24.6601304,0.11530649,0.13691367,-3.4588113,-0.0148082385,-0.020691883,0.006032414,0.002002982,-0.029514467,-0.22980696,-0.03600924,0.033442393,-0.032656487,0.17070457,-0.18142381,0.16816047,0.09212734,-1.9247637,-2.182619,25.956984,0.10328293,0.24515651,0.25992057,0.11920916,0.09065008,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603445238,603443815,168057400,59.3948185,24.6601304,0.11501049,0.13632213,-3.4586396,-0.0148082385,-0.020691883,0.006032414,-0.001154871,-0.02888193,-0.22863385,-0.034312293,0.033442393,-0.032656487,0.17070457,-0.17675161,0.052098807,0.13068922,-1.924954,-2.182619,25.956984,0.11659241,0.23710051,0.2545984,0.114248045,0.08852039,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603454848,603453831,168057400,59.3948185,24.6601304,0.114727534,0.13573931,-3.4585416,-0.0148082385,-0.020691883,0.006032414,0.002178728,-0.029936621,-0.22695321,-0.032212824,0.033442393,-0.032656487,0.17070457,0.27042276,-0.1048153,-0.08420843,-1.9248954,-2.182619,25.956984,0.11427355,0.23777835,0.25517052,0.114677556,0.0887237,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603464842,603463847,168057400,59.3948185,24.6601304,0.11447531,0.13516477,-3.4585264,-0.0148082385,-0.020691883,0.006032414,0.0028525917,-0.028373793,-0.22621056,-0.03115215,0.033442393,-0.032656487,0.17070457,-0.12079252,0.38607663,0.04044672,-1.9247223,-2.182619,25.956984,0.11202264,0.2384609,0.255745,0.11511516,0.0889271,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603474757,603473862,168057400,59.3948185,24.6601304,0.11419212,0.13460581,-3.4585936,-0.0148082385,-0.020691883,0.006032414,-0.0036374223,-0.029586187,-0.22627905,-0.030998915,0.033442393,-0.032656487,0.17070457,-0.57368547,-0.11084542,-0.31924537,-1.9248997,-2.182619,25.956984,0.10983682,0.23914818,0.25632188,0.11554996,0.089130595,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603484778,603483878,168057400,59.3948185,24.6601304,0.11389729,0.1340527,-3.458733,-0.0148082385,-0.020691883,0.006032414,-0.0008485617,-0.029841492,-0.22385341,-0.028443873,0.033442393,-0.032656487,0.17070457,0.2963644,-0.11608121,0.019505352,-1.924983,-2.182619,25.956984,0.10771704,0.23984024,0.25690112,0.11597931,0.089334175,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603494782,603493894,168057400,59.3948185,24.6601304,0.1136377,0.13349858,-3.4589493,-0.0148082385,-0.020691883,0.006032414,0.0018315342,-0.030502465,-0.22405328,-0.028602764,0.033442393,-0.032656487,0.17070457,0.27314723,0.13196927,0.025590936,-1.9247544,-2.182619,25.956984,0.10567689,0.24053703,0.25748277,0.11641042,0.08953787,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603504845,603503910,168057400,59.3948185,24.6601304,0.11337733,0.1329532,-3.4590826,-0.0148082385,-0.020691883,0.006032414,-0.002030017,-0.031158568,-0.2241165,-0.028543293,0.033442393,-0.032656487,0.17070457,-0.37878793,-0.18627074,-0.1938434,-1.924837,-2.182619,25.956984,0.10760832,0.24123861,0.25736818,0.11684914,0.08963863,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603514684,603513927,168057400,59.3948185,24.6601304,0.11309736,0.13241617,-3.4592972,-0.0148082385,-0.020691883,0.006032414,-0.0017424398,-0.030577004,-0.22318834,-0.027580513,0.033442393,-0.032656487,0.17070457,0.24004239,-0.029429477,0.18199751,-1.9250296,-2.182619,25.956984,0.1055603,0.241945,0.25795305,0.117279485,0.089842536,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603524634,603523941,168057400,59.3948185,24.6601304,0.11284324,0.13188471,-3.459576,-0.0148082385,-0.020691883,0.006032414,0.00028803851,-0.03192727,-0.22224787,-0.026689868,0.033442393,-0.032656487,0.17070457,0.09883479,-0.25966734,-0.119815156,-1.9248668,-2.182619,25.956984,0.10357952,0.24265616,0.2585403,0.11771247,0.09004652,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603534766,603533957,168057400,59.3948185,24.6601304,0.11259687,0.13135967,-3.4599354,-0.0148082385,-0.020691883,0.006032414,-0.0016264387,-0.031018471,-0.222431,-0.027003577,0.033442393,-0.032656487,0.17070457,-0.33618766,-0.06347406,-0.04500064,-1.9248123,-2.182619,25.956984,0.10168338,0.24337217,0.25912994,0.11814453,0.090250604,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603544675,603543973,168057400,59.3948185,24.6601304,0.11231443,0.13084897,-3.4603627,-0.0148082385,-0.020691883,0.006032414,-0.0049196696,-0.030486196,-0.22164351,-0.026423892,0.033442393,-0.032656487,0.17070457,0.01629203,-0.06919419,0.009260862,-1.9250253,-2.182619,25.956984,0.1,0.24409299,0.25972202,0.11858051,0.09045479,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603554945,603553989,168057400,59.3948185,24.6601304,0.11204682,0.13034658,-3.4608526,-0.0148082385,-0.020691883,0.006032414,-0.001213635,-0.03122586,-0.22005697,-0.025118975,0.033442393,-0.032656487,0.17070457,0.4274991,-0.26405555,0.12155664,-1.9249989,-2.182619,25.956984,0.1,0.24481867,0.2603165,0.1190144,0.09065905,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603565363,603564005,168057400,59.3948185,24.6601304,0.112190224,0.12987943,-3.4606931,-0.0148082385,-0.020691883,0.006032414,0.00080026814,-0.031033421,-0.21909669,-0.023767522,0.033442393,-0.032656487,0.17070457,-0.008005615,0.1812213,0.11191011,-1.9248601,-2.182619,25.956984,0.11338282,0.23680559,0.25429797,0.11407882,0.08842944,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603574886,603574021,168057400,59.3948185,24.6601304,0.11229648,0.12942305,-3.4606187,-0.0148082385,-0.020691883,0.006032414,-0.0044979495,-0.03113508,-0.21921152,-0.023590848,0.033442393,-0.032656487,0.17070457,-0.25776005,-0.012566625,-0.049838014,-1.9250245,-2.182619,25.956984,0.111139536,0.23748152,0.2548689,0.114512876,0.088632725,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603584930,603584046,168057400,59.3948185,24.6601304,0.112384185,0.12896766,-3.4606264,-0.0148082385,-0.020691883,0.006032414,-0.002630975,-0.032023836,-0.21739651,-0.021579847,0.033442393,-0.032656487,0.17070457,0.27385262,-0.05981738,0.23519091,-1.9250656,-2.182619,25.956984,0.10897684,0.23816217,0.2554422,0.114937305,0.0888361,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603594953,603594052,168057400,59.3948185,24.6601304,0.11249208,0.12851521,-3.460701,-0.0148082385,-0.020691883,0.006032414,-0.00056319905,-0.031738147,-0.21674444,-0.020823212,0.033442393,-0.032656487,0.17070457,0.12073322,0.10672118,0.0039251833,-1.9249107,-2.182619,25.956984,0.10688305,0.23884752,0.25601792,0.115370914,0.08903958,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603604841,603604068,168057400,59.3948185,24.6601304,0.11258935,0.1280767,-3.4608514,-0.0148082385,-0.020691883,0.006032414,-0.003265932,-0.030946538,-0.21550503,-0.019566756,0.033442393,-0.032656487,0.17070457,-0.3158095,-0.0053780354,-0.0038021414,-1.9250089,-2.182619,25.956984,0.10485768,0.23953763,0.256596,0.11580262,0.08924316,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603614810,603614085,168057400,59.3948185,24.6601304,0.11265853,0.1276434,-3.461061,-0.0148082385,-0.020691883,0.006032414,-0.0037533392,-0.031639595,-0.21329254,-0.017421002,0.033442393,-0.032656487,0.17070457,0.14901146,-0.08480922,0.10448707,-1.9251031,-2.182619,25.956984,0.10288763,0.24023248,0.25717646,0.116235,0.08944682,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603624704,603624100,168057400,59.3948185,24.6601304,0.11275282,0.12720846,-3.4613361,-0.0148082385,-0.020691883,0.006032414,0.0011185366,-0.032475255,-0.21288016,-0.017155388,0.033442393,-0.032656487,0.17070457,0.42314994,-0.099405624,-0.023911985,-1.9249723,-2.182619,25.956984,0.10098076,0.2409321,0.25775933,0.11666767,0.08965058,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603635267,603634116,168057400,59.3948185,24.6601304,0.11285486,0.12677431,-3.4614842,-0.0148082385,-0.020691883,0.006032414,-0.0008586466,-0.03229362,-0.21220213,-0.016495436,0.033442393,-0.032656487,0.17070457,-0.14926133,0.022744559,0.09889986,-1.9249932,-2.182619,25.956984,0.10395789,0.24163651,0.2576437,0.11710086,0.0897509,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603645080,603644132,168057400,59.3948185,24.6601304,0.11291804,0.12635818,-3.4616926,-0.0148082385,-0.020691883,0.006032414,-0.0047118417,-0.031038312,-0.21104139,-0.015434967,0.033442393,-0.032656487,0.17070457,-0.20381433,-0.09364602,-0.1358983,-1.925144,-2.182619,25.956984,0.101988316,0.24234572,0.25822976,0.11753616,0.089954875,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603655235,603654157,168057400,59.3948185,24.6601304,0.112979814,0.12594004,-3.4619672,-0.0148082385,-0.020691883,0.006032414,-0.0013969858,-0.032603495,-0.20949104,-0.0140634775,0.033442393,-0.032656487,0.17070457,0.36183894,-0.15592335,-0.024073144,-1.9250243,-2.182619,25.956984,0.10008502,0.24305975,0.25881824,0.117967784,0.09015894,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603665088,603664163,168057400,59.3948185,24.6601304,0.11306788,0.1255172,-3.4623115,-0.0148082385,-0.020691883,0.006032414,-0.00075700437,-0.032034777,-0.20893057,-0.013756965,0.033442393,-0.032656487,0.17070457,-0.29423997,0.2500441,0.17881136,-1.9249736,-2.182619,25.956984,0.1,0.2437786,0.2594091,0.118399635,0.0903631,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603675256,603674179,168057400,59.3948185,24.6601304,0.113116674,0.12511091,-3.4627278,-0.0148082385,-0.020691883,0.006032414,-0.0061307335,-0.031907093,-0.21000746,-0.015159632,0.033442393,-0.032656487,0.17070457,-0.47901484,-0.14768647,-0.105301544,-1.9251255,-2.182619,25.956984,0.1,0.24450229,0.26000237,0.11883955,0.09056736,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603684932,603684195,168057400,59.3948185,24.6601304,0.11316001,0.1247057,-3.463202,-0.0148082385,-0.020691883,0.006032414,-0.0014797449,-0.032860015,-0.20780277,-0.01334958,0.033442393,-0.032656487,0.17070457,0.46520832,-0.26631317,0.0804921,-1.9251142,-2.182619,25.956984,0.1,0.24523087,0.26059806,0.11927481,0.09077169,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
