timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
603482457,603481520,527625,0.21725,-0.11225,-0.38458332,nan,0
603522459,603521521,527625,0.21583334,-0.111833334,-0.38375,nan,0
603542485,603541549,527625,0.21683334,-0.115,-0.38291666,nan,0
603562456,603561519,527625,0.21541667,-0.118083335,-0.38666666,nan,0
603582480,603581544,527625,0.21416667,-0.11766666,-0.38,nan,0
603622459,603621520,527625,0.22475,-0.12016667,-0.37416667,nan,0
603642457,603641521,527625,0.21891667,-0.11333333,-0.37416667,nan,0
603662468,603661522,527625,0.22166666,-0.11975,-0.37291667,nan,0
603682460,603681523,527625,0.22125,-0.11266667,-0.37183332,nan,0
603722459,603721521,527625,0.23308334,-0.111833334,-0.37458333,nan,0
603742460,603741521,527625,0.23058333,-0.10791667,-0.37583333,nan,0
603762481,603761521,527625,0.23416667,-0.106249996,-0.38125,nan,0
603782460,603781524,527625,0.23583333,-0.10475,-0.38166666,nan,0
603822461,603821523,527625,0.24291666,-0.10266667,-0.37291667,nan,0
603842466,603841530,527625,0.24724999,-0.10041667,-0.37875,nan,0
603862458,603861520,527625,0.25083333,-0.09391666,-0.37583333,nan,0
603882457,603881520,527625,0.24458332,-0.09916667,-0.37458333,nan,0
603922458,603921521,527625,0.25975,-0.09791666,-0.37666667,nan,0
603942471,603941519,527625,0.26016667,-0.094333336,-0.37375,nan,0
603962514,603961520,527625,0.26458332,-0.0975,-0.37916666,nan,0
603982559,603981520,527625,0.26808333,-0.0975,-0.37708333,nan,0
604022583,604021521,527625,0.27333334,-0.09041666,-0.37141666,nan,0
604042610,604041520,527625,0.2725,-0.085,-0.38208333,nan,0
604062672,604061520,527625,0.27125,-0.073916666,-0.37708333,nan,0
604082755,604081545,527625,0.2725,-0.07141667,-0.39166665,nan,0
604122473,604121536,527625,0.26458332,-0.042666666,-0.39833334,nan,0
604142527,604141585,527625,0.26975,-0.02125,-0.40291667,nan,0
604162539,604161601,527625,0.27641666,0.0058333334,-0.41833332,nan,0
604182538,604181602,527625,0.27,0.029166667,-0.41916665,nan,0
604222576,604221639,527625,0.2835,0.08891667,-0.42683333,nan,0
604243017,604241781,527625,0.28625,0.12166666,-0.4285,nan,0
604262681,604261738,527625,0.28541666,0.15208334,-0.42499998,nan,0
604282679,604281731,527625,0.27958333,0.17475,-0.42125,nan,0
604322457,604321518,527625,0.29291666,0.22641666,-0.42516667,nan,0
604342465,604341521,527625,0.2985,0.24475,-0.41708332,nan,0
604362481,604361539,527625,0.2985,0.26416665,-0.41333333,nan,0
604382464,604381517,527625,0.29458332,0.281,-0.4025,nan,0
604422457,604421519,527625,0.2875,0.31308332,-0.39374998,nan,0
604442457,604441518,527625,0.28458333,0.32016668,-0.39124998,nan,0
604462460,604461522,527625,0.28141665,0.32708332,-0.38291666,nan,0
604482463,604481520,527625,0.28083333,0.34041667,-0.37875,nan,0
604522457,604521518,527625,0.27333334,0.34958333,-0.38291666,nan,0
604542461,604541519,527625,0.2735,0.34958333,-0.37875,nan,0
604562459,604561522,527625,0.276,0.35391667,-0.3775,nan,0
604582542,604581599,527625,0.26583332,0.35391667,-0.385,nan,0
604622463,604621523,527625,0.27291667,0.35808334,-0.37291667,nan,0
604722460,604721521,527625,0.25933334,0.35891667,-0.38041666,nan,0
604822596,604821518,527625,0.25349998,0.35625,-0.39,nan,0
604922729,604921521,527625,0.24641666,0.3435,-0.39166665,nan,0
605098125,605097122,527625,0.641,0.09125,-0.53433335,nan,0
605118062,605117122,527625,0.25791666,0.29375,-0.39958334,nan,0
605138057,605137120,527625,0.25933334,0.28416666,-0.40791667,nan,0
605158103,605157166,527625,0.26058334,0.27308333,-0.40583333,nan,0
605178208,605177168,527625,0.25308332,0.26291665,-0.41333333,nan,0
605218189,605217125,527625,0.25349998,0.25141665,-0.42641667,nan,0
605238173,605237124,527625,0.25,0.23958333,-0.42458332,nan,0
605258195,605257126,527625,0.25349998,0.23166667,-0.43141666,nan,0
605278259,605277122,527625,0.25349998,0.2285,-0.43016666,nan,0
605318061,605317124,527625,0.2575,0.211,-0.43141666,nan,0
605338059,605337122,527625,0.25558332,0.21183333,-0.43516666,nan,0
605358062,605357126,527625,0.26225,0.20708333,-0.43141666,nan,0
605378519,605377216,527625,0.25625,0.19849999,-0.42458332,nan,0
605418168,605417232,527625,0.26141667,0.19458333,-0.4285,nan,0
605438209,605437264,527625,0.261,0.1885,-0.43058333,nan,0
605458192,605457257,527625,0.25916666,0.17875,-0.43725,nan,0
605478652,605477446,527625,0.26016667,0.17833333,-0.431,nan,0
605518259,605517325,527625,0.261,0.16641666,-0.431,nan,0
605538057,605537121,527625,0.2575,0.15725,-0.43391666,nan,0
605558058,605557121,527625,0.261,0.15333334,-0.43808332,nan,0
605578105,605577144,527625,0.26416665,0.15058333,-0.43225,nan,0
605618073,605617134,527625,0.26266667,0.14416666,-0.436,nan,0
605638069,605637134,527625,0.265,0.13833334,-0.43975,nan,0
605658056,605657120,527625,0.26058334,0.126,-0.43266666,nan,0
605678189,605677240,527625,0.26016667,0.12058333,-0.43725,nan,0
605718063,605717126,527625,0.25916666,0.10125,-0.43891665,nan,0
605738064,605737122,527625,0.25516665,0.0925,-0.43391666,nan,0
605758059,605757120,527625,0.2575,0.077083334,-0.43308333,nan,0
605778069,605777123,527625,0.25583333,0.059166666,-0.42766666,nan,0
605818063,605817126,527625,0.25041667,0.009333333,-0.42458332,nan,0
605838060,605837124,527625,0.24558333,-0.011,-0.41541666,nan,0
605858062,605857121,527625,0.23666666,-0.026416667,-0.41625,nan,0
