timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
588767012,588766535,3670026,3670026,-0.004069993,-0.0003422195,6.188412e-05,0.00014083422,0.0054012346,-0.078537926,5005,5005,0,0,1,1
588772048,588771544,3670026,3670026,-0.0028625547,-0.00021361148,0.00034405274,0.004525372,-0.01050455,-0.058709674,5009,5009,0,0,1,1
588777192,588776552,3670026,3670026,-0.0032082333,-0.00017250158,9.446324e-05,-0.0011517357,0.0072393534,-0.056875303,5008,5008,0,0,1,1
588782099,588781561,3670026,3670026,-0.0019698965,-0.00036802943,0.00017330253,0.00589976,-0.013582903,-0.037632428,5009,5009,0,0,1,1
588787071,588786570,3670026,3670026,-0.003670394,-0.00028836852,0.00018139342,-0.0012086878,0.0026464658,-0.043388728,5009,5009,0,0,1,1
588792082,588791579,3670026,3670026,-0.0026588193,-0.00067366933,7.6684344e-05,0.0014860408,-0.0069562835,-0.05973342,5009,5009,0,0,1,1
588797126,588796587,3670026,3670026,-0.0041789636,-0.00043885488,0.00032543298,0.0009888175,0.001416775,-0.058862302,5008,5008,0,0,1,1
588802136,588801596,3670026,3670026,-0.0026607525,-0.00096628466,6.4429885e-05,0.0024582534,0.0012640911,-0.07205869,5009,5009,0,0,1,1
588807175,588806605,3670026,3670026,-0.0033400785,-0.0007284968,0.0003075826,0.004849969,0.002196127,-0.05375683,5009,5009,0,0,1,1
588812187,588811613,3670026,3670026,-0.0014641198,-0.0007204164,-3.7909122e-06,0.0027792463,0.006102771,-0.05445371,5008,5008,0,0,1,1
588817321,588816622,3670026,3670026,-0.0022392767,-0.00090623,0.00023572604,0.005213896,-0.00502072,-0.037264742,5009,5009,0,0,1,1
588822180,588821631,3670026,3670026,-0.001428817,-0.0006227293,-1.5811138e-06,0.0039056756,-0.00022350826,-0.047593817,5009,5009,0,0,1,1
588827323,588826651,3670026,3670026,-0.002327999,-0.0011317293,0.00019071007,0.0006340256,-0.009307414,-0.04161659,5020,5020,0,0,1,1
588832263,588831648,3670026,3670026,-0.0024049217,-0.00058676064,3.302264e-05,0.0016900497,0.0044172937,-0.06432471,4997,4997,0,0,1,1
588837145,588836656,3670026,3670026,-0.0025383048,-0.0013885257,0.0001853341,8.808593e-06,-0.008374767,-0.06722343,5008,5008,0,0,1,1
588842254,588841676,3670026,3670026,-0.0025200695,-0.0006643439,0.00014185069,0.0034148616,-0.0021761332,-0.075238496,5020,5020,0,0,1,1
588847169,588846674,3670026,3670026,-0.0022868672,-0.0011096396,0.00017787486,-0.006224029,0.004486514,-0.07651743,4998,4998,0,0,1,1
588852187,588851691,3670026,3670026,-0.0018997259,-0.00028169912,0.00010454066,0.006269293,-0.011350217,-0.05900703,5017,5017,0,0,1,1
588857176,588856691,3670026,3670026,-0.0017886162,-0.00095257245,0.000226256,-0.0030489468,0.006155126,-0.056844976,5000,5000,0,0,1,1
588862223,588861700,3670026,3670026,-0.0014066407,6.128986e-05,8.0377235e-05,0.0074564973,-0.007476487,-0.036003638,5009,5009,0,0,1,1
588867197,588866709,3670026,3670026,-0.0017073385,-0.00035768282,0.00020465336,0.0055221026,0.003988219,-0.046769883,5009,5009,0,0,1,1
588872236,588871718,3670026,3670026,-0.0013868848,6.638891e-05,-1.7475259e-05,0.0045836386,-0.011910079,-0.034622826,5009,5009,0,0,1,1
588877349,588876726,3670026,3670026,-0.0022558048,0.00022076925,0.00021586099,0.0002108646,0.0123846205,-0.0597182,5008,5008,0,0,1,1
588882303,588881741,3670026,3670026,-0.0014895322,0.0001735181,-5.3302767e-05,-0.0018988606,-0.010475202,-0.056605354,5015,5015,0,0,1,1
588887240,588886743,3670026,3670026,-0.0022802402,0.0006900247,0.00024043607,-0.0020724337,0.008805076,-0.07603001,5002,5002,0,0,1,1
588892269,588891752,3670026,3670026,-0.0008833732,0.00048821277,-5.4337124e-05,-0.0023264638,-0.007163777,-0.067320935,5009,5009,0,0,1,1
588897291,588896760,3670026,3670026,-0.0015715904,0.0010932344,0.00027042956,0.008298194,0.0026710827,-0.062644064,5008,5008,0,0,1,1
588902295,588901769,3670026,3670026,-0.00030527302,0.00062962767,1.1920839e-06,0.002690986,-0.008836815,-0.057543673,5009,5009,0,0,1,1
588907294,588906781,3670026,3670026,-0.0010856709,0.001264746,0.00010802558,0.009488866,-0.0010273607,-0.048803996,5012,5012,0,0,1,1
588912511,588911787,3670026,3670026,-0.00042357077,0.0008553408,-4.188345e-05,0.004496931,-0.005290237,-0.049453933,5006,5006,0,0,1,1
588917415,588916796,3670026,3670026,-0.0009163662,0.00086549815,-6.526658e-05,0.0049136924,-0.0050897724,-0.048744194,5009,5009,0,0,1,1
588922339,588921804,3670026,3670026,-0.00085671985,0.0011914495,-2.5895162e-05,-0.0031717834,-0.0002696273,-0.05428705,5008,5008,0,0,1,1
588927398,588926812,3670026,3670026,-0.0010215329,0.000696916,-0.000111007226,-0.002413141,0.0034055826,-0.057928316,5008,5008,0,0,1,1
588932383,588931821,3670026,3670026,-0.0011621057,0.001046764,0.0001097098,0.0010250967,-0.0014159855,-0.05838254,5009,5009,0,0,1,1
588937396,588936835,3670026,3670026,-0.0008924124,0.0005448936,6.5631775e-06,-0.0015151493,0.005178606,-0.06173819,5014,5014,0,0,1,1
588942329,588941839,3670026,3670026,-0.001066641,0.0010698376,0.0002747352,0.009400016,-0.0068243253,-0.057589144,5004,5004,0,0,1,1
588947405,588946847,3670026,3670026,-0.00066887983,0.00046590625,9.271112e-05,0.0023642804,0.007441887,-0.0627247,5008,5008,0,0,1,1
588952333,588951856,3670026,3670026,-0.0008549265,0.0007923693,0.00033430784,0.012389772,-0.010047996,-0.05602319,5009,5009,0,0,1,1
588957396,588956865,3670026,3670026,-0.00043538946,0.00027808515,0.00021737283,0.0023536081,0.0026438343,-0.063554,5009,5009,0,0,1,1
588962387,588961874,3670026,3670026,-0.00077427964,0.0004575935,0.00018108198,0.0073014786,-0.011021399,-0.04863921,5009,5009,0,0,1,1
588967372,588966882,3670026,3670026,-0.00039639667,0.00014439142,0.0002579888,-0.0010214631,0.007620442,-0.062000837,5008,5008,0,0,1,1
588972495,588971891,3670026,3670026,-0.00054410816,9.8092074e-05,6.248308e-05,0.0026073488,-0.016114725,-0.046681635,5009,5009,0,0,1,1
588977478,588976899,3670026,3670026,-0.0007567228,0.000114705086,0.0002666922,-0.0011251029,0.0007499384,-0.06707201,5008,5008,0,0,1,1
588982722,588981909,3670026,3670026,-0.0009093803,-0.00027446184,2.7107819e-05,-0.002088893,-0.008913687,-0.054860633,5010,5010,0,0,1,1
588987430,588986916,3670026,3670026,-0.0011141071,1.1747722e-05,0.00027822566,0.0019343626,0.0047435085,-0.06582148,5007,5007,0,0,1,1
588992594,588991925,3670026,3670026,-0.0010446173,-0.00055347226,-2.5074552e-05,-0.0003091971,-0.0003912605,-0.060323525,5009,5009,0,0,1,1
588997478,588996934,3670026,3670026,-0.00094613817,-0.00015097858,0.000295166,0.0059824013,0.0030002291,-0.06291276,5009,5009,0,0,1,1
589002450,589001942,3670026,3670026,-0.00091733783,-0.0007092668,-6.609017e-05,0.001525251,0.0022453277,-0.05984621,5008,5008,0,0,1,1
589007502,589006951,3670026,3670026,-0.0003973159,-0.00039856645,0.00024048028,0.008905787,0.0021705988,-0.05517843,5009,5009,0,0,1,1
589012599,589011961,3670026,3670026,-0.00066332804,-0.00065911276,-2.875296e-05,-0.00015411006,0.0077905753,-0.055217125,5010,5010,1,0,1,1
589017516,589016968,3670026,3670026,0.00035304922,-0.0002492898,7.462792e-05,0.006684559,-0.0072249994,-0.053421766,5007,5007,0,0,1,1
589022460,589021977,3670026,3670026,-0.00056661986,-0.00048181773,0.00016236248,0.0007911465,0.0025237252,-0.05606542,5009,5009,0,0,1,1
589027489,589026986,3670026,3670026,0.00078708614,2.999775e-05,-5.5969154e-05,0.004166732,-0.0077983183,-0.047707222,5009,5009,0,0,1,1
589032560,589031995,3670026,3670026,-0.00059572567,-5.2132425e-05,0.00024053532,0.0006112387,-7.119038e-05,-0.05025965,5009,5009,0,0,1,1
589037504,589037003,3670026,3670026,0.0008348912,0.0003357003,-0.00017414785,0.0019351927,-0.0077983015,-0.05377865,5008,5008,0,0,1,1
589042527,589042012,3670026,3670026,-0.000607537,0.00033955535,0.00026238032,-0.0012484761,-0.0035342663,-0.06453902,5009,5009,0,0,1,1
589047529,589047021,3670026,3670026,0.000640906,0.0005553243,-0.00016854082,-0.00029706166,-0.0029225769,-0.060959265,5009,5009,0,0,1,1
589052512,589052029,3670026,3670026,-0.0006517389,0.00090860215,0.0003493235,-0.00091195374,0.005864836,-0.06150856,5008,5008,0,0,1,1
589057561,589057038,3670026,3670026,0.0009213948,0.00092283497,-0.00021305276,-0.0012920763,-0.0009185449,-0.061471198,5009,5009,0,0,1,1
589062553,589062046,3670026,3670026,-0.00030664422,0.0013254818,0.00034666175,0.004245311,0.0018542958,-0.058322944,5008,5008,0,0,1,1
589067541,589067056,3670026,3670026,0.0012792932,0.0012024769,-0.00016172545,0.0047795195,0.0008065584,-0.055017773,5010,5010,0,0,1,1
589072715,589072065,3670026,3670026,0.0003871819,0.0015491087,0.00034342948,0.006615389,0.0017507769,-0.045734495,5009,5009,0,0,1,1
589077607,589077072,3670026,3670026,0.0012740475,0.0014048789,-2.7954984e-05,0.004775737,0.0051336,-0.051195238,5007,5007,0,0,1,1
589082835,589082081,3670026,3670026,0.0009999003,0.0015291357,0.00021156935,0.007641796,-0.004212997,-0.045831278,5009,5009,0,0,1,1
589087602,589087090,3670026,3670026,0.0012232721,0.0014229597,0.00015375162,0.005387871,-0.002532289,-0.052898474,5009,5009,0,0,1,1
589092613,589092099,3670026,3670026,0.001162402,0.0013697367,0.00018039704,0.0040051946,-0.004124447,-0.05036033,5009,5009,0,0,1,1
589097610,589097107,3670026,3670026,0.0010811384,0.0013295973,0.0002271363,0.0013825763,-0.00045535597,-0.056560833,5008,5008,0,0,1,1
589102773,589102117,3670026,3670026,0.0012305628,0.0011884042,0.00017168136,0.0010084686,-0.0042519486,-0.050585806,5010,5010,0,0,1,1
589107767,589107124,3670026,3670026,0.0007782917,0.0011273762,0.00034287287,0.0017651469,-0.0018765308,-0.060668305,5007,5007,0,0,1,1
589112736,589112133,3670026,3670026,0.0012152877,0.00076379156,0.00012877524,0.00033966356,-0.001392663,-0.055378314,5009,5009,0,0,1,1
589117712,589117142,3670026,3670026,0.0004756098,0.0009726453,0.00037353137,0.004107839,-0.004293711,-0.05873868,5009,5009,0,0,1,1
589122682,589122150,3670026,3670026,0.0009846597,0.00040454115,0.00015375721,0.00041510124,0.003906581,-0.05804486,5008,5008,0,0,1,1
589127679,589127159,3670026,3670026,0.00044294875,0.0005916451,0.00027179776,0.0067558256,-0.0072085853,-0.054901622,5009,5009,0,0,1,1
589132752,589132168,3670026,3670026,0.0006376419,5.2081974e-05,0.00012403149,1.731422e-05,0.007249084,-0.058032267,5009,5009,0,0,1,1
589137662,589137176,3670026,3670026,0.00038886652,0.00015178863,0.00016031344,0.0049074525,-0.008891344,-0.05332041,5008,5008,0,0,1,1
589142882,589142185,3670026,3670026,0.00036115726,-0.00020893724,0.00012702482,0.00096616015,0.007747603,-0.056349438,5009,5009,0,0,1,1
589147681,589147194,3670026,3670026,0.0002558012,-0.000109180444,5.490722e-06,0.0058557135,-0.011302954,-0.049778692,5009,5009,0,0,1,1
589152687,589152202,3670026,3670026,0.000105519204,-0.0004703633,0.00018277681,0.0012717055,0.010810892,-0.055493444,5008,5008,0,0,1,1
589157702,589157211,3670026,3670026,8.029156e-05,-0.00022872341,-4.7001427e-05,0.0041473643,-0.011509823,-0.045904975,5009,5009,0,0,1,1
589162852,589162220,3670026,3670026,-0.00020778964,-0.00056068733,0.00024211372,0.0026329954,0.011131278,-0.05529739,5009,5009,0,0,1,1
589167700,589167228,3670026,3670026,-0.00018631377,-0.00024149902,-0.00015096649,0.0011179174,-0.011040779,-0.048895404,5008,5008,0,0,1,1
589172770,589172237,3670026,3670026,-0.00047955677,-0.0005210432,0.00039076104,0.0021608972,0.0105915535,-0.062076017,5009,5009,0,0,1,1
589177787,589177245,3670026,3670026,-0.00033548422,-0.00018162899,-0.00016682754,-0.0006454016,-0.012194683,-0.053346656,5008,5008,0,0,1,1
589182898,589182254,3670026,3670026,-0.0006252593,-0.00032563478,0.00036994915,0.002589457,0.008643566,-0.06565911,5009,5009,0,0,1,1
589187983,589187263,3670026,3670026,-0.00051254855,-4.6623984e-05,-9.3144496e-05,5.4056272e-05,-0.011907946,-0.05274847,5009,5009,0,0,1,1
589192809,589192272,3670026,3670026,-0.00061050255,-4.0511753e-05,0.00039961355,0.004000849,0.0086861765,-0.06528545,5009,5009,0,0,1,1
589197889,589197280,3670026,3670026,-0.0004630214,5.522032e-05,-0.00015681663,0.0011480951,-0.013540791,-0.048803493,5008,5008,0,0,1,1
589202890,589202289,3670026,3670026,-0.0005246787,0.0001741199,0.00039847987,0.0021670866,0.009756969,-0.06303968,5009,5009,0,0,1,1
589207813,589207298,3670026,3670026,-0.00026791502,0.00020402721,-4.979436e-05,0.0005883963,-0.013023203,-0.048880607,5009,5009,0,0,1,1
589212934,589212306,3670026,3670026,-0.00042348722,0.000392416,0.0003829547,0.001976137,0.011963308,-0.06326692,5008,5008,0,0,1,1
589217835,589217315,3670026,3670026,0.000118289456,0.00015438153,-2.4937267e-06,0.0012555227,-0.013423375,-0.04789808,5009,5009,0,0,1,1
589222944,589222323,3670026,3670026,-0.00022301773,0.00051748654,0.00040193103,0.0050631366,0.013097846,-0.060103334,5008,5008,0,0,1,1
589227851,589227336,3670026,3670026,0.0003845206,0.00015318113,0.00020672682,0.0028723842,-0.014466212,-0.046151403,5013,5013,0,0,1,1
589232851,589232341,3670026,3670026,0.000121003184,0.000268468,0.0004181441,0.005923,0.012485178,-0.059240114,5005,5005,0,0,1,1
589237839,589237349,3670026,3670026,0.0006337049,0.00013828141,0.0003151848,0.0013004468,-0.011099215,-0.046392627,5008,5008,0,0,1,1
589243042,589242358,3670026,3670026,0.0004787538,0.00023239345,0.00045352383,0.0048117214,0.010060981,-0.061112117,5009,5009,0,0,1,1
589247858,589247367,3670026,3670026,0.0009624332,0.00012096782,0.00039628314,0.00030354227,-0.007167573,-0.04800727,5009,5009,0,0,1,1
589252869,589252375,3670026,3670026,0.0009981856,0.00022263647,0.00037129017,0.0052316315,0.007430093,-0.05814048,5008,5008,0,0,1,1
589257886,589257384,3670026,3670026,0.0011118625,0.000113390284,0.0004699368,0.000324417,-0.004802223,-0.047921203,5009,5009,0,0,1,1
589262957,589262393,3670026,3670026,0.0013142346,0.00024967757,0.0002691124,0.0030764109,0.0049306815,-0.057299595,5009,5009,0,0,1,1
589267900,589267401,3670026,3670026,0.0012405169,-3.7442973e-05,0.00048065692,0.0016813101,-0.0032572735,-0.048951354,5008,5008,0,0,1,1
589273002,589272411,3670026,3670026,0.0016759923,0.00019312192,4.3655124e-05,0.002289769,0.0015490599,-0.056689247,5010,5010,0,0,1,1
589278150,589277420,3670026,3670026,0.0011843824,-5.6881152e-05,0.00052200485,0.0008798923,0.0012845226,-0.05047306,5009,5009,0,0,1,1
589282956,589282427,3670026,3670026,0.0017049662,8.54289e-05,-5.0627263e-05,0.0028701155,-0.002536121,-0.055463534,5007,5007,0,0,1,1
589287981,589287436,3670026,3670026,0.0011289398,-0.00029312493,0.0005007738,0.00071208086,0.005590496,-0.05142468,5009,5009,0,0,1,1
589293036,589292444,3670026,3670026,0.001616859,-7.954285e-05,-0.00019781968,0.0024742617,-0.0054844716,-0.056070987,5008,5008,0,0,1,1
589297941,589297457,3670026,3670026,0.001030798,-0.00022530477,0.0005385055,0.002693025,0.0055540763,-0.05319121,5013,5013,0,0,1,1
589302967,589302462,3670026,3670026,0.0015489635,-0.00024394794,-0.00023842914,0.0004968717,-0.005664092,-0.055472657,5005,5005,0,0,1,1
589308008,589307471,3670026,3670026,0.0010017607,-0.00027763014,0.0005374198,0.0043602446,0.00367042,-0.05523099,5009,5009,0,0,1,1
589313098,589312484,3670026,3670026,0.0013549941,-0.00020795088,-0.00023484597,-0.0009761133,-0.005051063,-0.055701554,5013,5013,0,0,1,1
589317970,589317488,3670026,3670026,0.0012246427,-0.00021498436,0.0005410533,0.0044714534,0.0067209005,-0.056604475,5004,5004,0,0,1,1
589323029,589322496,3670026,3670026,0.0014073075,-0.00032060032,-0.0003173102,-0.0010795404,-0.006907642,-0.05481026,5008,5008,0,0,1,1
589328015,589327505,3670026,3670026,0.0015655106,-9.744055e-05,0.00049371226,0.0034268745,0.0076971706,-0.056912173,5009,5009,0,0,1,1
589333005,589332514,3670026,3670026,0.001535987,-0.00030304116,-0.00027351017,-0.00022260562,-0.00543466,-0.053264484,5009,5009,0,0,1,1
589338015,589337522,3670026,3670026,0.002120821,-3.232581e-05,0.00036174463,0.00493737,0.0061769015,-0.057101775,5008,5008,0,0,1,1
589343081,589342531,3670026,3670026,0.0017472418,-0.0003866222,-0.00031675145,-0.001120012,-0.0036000037,-0.052489586,5009,5009,0,0,1,1
589348170,589347539,3670026,3670026,0.0024861905,6.326679e-05,0.00026350617,0.0046041184,0.0034251676,-0.05946322,5008,5008,0,0,1,1
589353243,589352548,3670026,3670026,0.002012958,-0.00037935458,-0.00035162285,-0.0021491358,3.0058212e-05,-0.05527896,5009,5009,0,0,1,1
589358066,589357557,3670026,3670026,0.0029441814,0.00013531504,0.00010862602,0.00633538,-0.00076390046,-0.059499472,5009,5009,0,0,1,1
589363182,589362565,3670026,3670026,0.0023091838,-0.00039099355,-0.0003757583,-0.0020146342,0.0017049466,-0.056473527,5008,5008,0,0,1,1
589368188,589367574,3670026,3670026,0.0031606017,0.00024311259,8.472307e-05,0.0056398157,-0.0025978696,-0.057454914,5009,5009,0,0,1,1
589373139,589372585,3670026,3670026,0.002591001,-0.00036588407,-0.00032163807,-0.002121175,0.0036236309,-0.057176106,5011,5011,0,0,1,1
589378173,589377600,3670026,3670026,0.0032555996,0.00027093166,9.78423e-05,0.0074544004,-0.0032675583,-0.05405382,5015,5015,0,0,1,1
589383273,589382600,3670026,3670026,0.0028559922,-0.00038353566,-0.00027731818,-0.0029936687,0.0066813766,-0.057448182,5000,5000,0,0,1,1
589388251,589387618,3670026,3670026,0.0033474492,0.00034760116,0.000111580484,0.0076328986,-0.007390394,-0.053083252,5018,5018,0,0,1,1
589393145,589392617,3670026,3670026,0.0031319663,-0.00024984946,-0.00027330362,-0.0037251203,0.008752898,-0.059467983,4999,4999,0,0,1,1
589398118,589397626,3670026,3670026,0.003108391,0.0002866334,0.0001238536,0.0076872525,-0.006866319,-0.051452402,5009,5009,0,0,1,1
589403156,589402636,3670026,3670026,0.00341689,-0.0001680587,-0.0002551752,-0.0037146297,0.008497678,-0.0582073,5010,5010,0,0,1,1
589408132,589407643,3670026,3670026,0.0028168003,0.00041638134,0.00012041328,0.009289154,-0.007891148,-0.050666597,5007,5007,0,0,1,1
589413231,589412652,3670026,3670026,0.0036463155,-0.00018103827,-0.00033266714,-0.0041362843,0.008957708,-0.058893725,5009,5009,0,0,1,1
589418210,589417662,3670026,3670026,0.002434588,0.00033536315,7.134573e-05,0.007929132,-0.006473742,-0.049541965,5010,5010,0,0,1,1
589423167,589422669,3670026,3670026,0.0037600556,-0.0002473997,-0.00032093097,-0.0029164958,0.008399293,-0.05889193,5007,5007,0,0,1,1
589428271,589427678,3670026,3670026,0.0021845433,0.00040715784,5.776494e-05,0.007822301,-0.0045751175,-0.051773082,5009,5009,0,0,1,1
589433180,589432686,3670026,3670026,0.003911206,-0.00030300926,-0.0003876414,-0.002702906,0.008480738,-0.06092083,5008,5008,0,0,1,1
589438194,589437695,3670026,3670026,0.0019105948,0.00026098997,2.3606244e-05,0.0074494136,-0.004229874,-0.051492497,5009,5009,0,0,1,1
589443236,589442706,3670026,3670026,0.004091564,-0.0003878463,-0.00034752017,-0.0017758603,0.0056411047,-0.06009135,5011,5011,0,0,1,1
589448454,589447712,3670026,3670026,0.001722642,0.000233954,-7.56536e-05,0.006213364,-0.0028387406,-0.05042511,5006,5006,0,0,1,1
589453235,589452721,3670026,3670026,0.0041211597,-0.00041748513,-0.00029593057,-8.702653e-05,0.005096043,-0.059831582,5009,5009,0,0,1,1
589458394,589457729,3670026,3670026,0.0015548861,0.00014375537,-9.275707e-05,0.005382467,-0.00091970933,-0.04949207,5008,5008,4,0,1,1
589463361,589462738,3670026,3670026,0.0041956045,-0.00045367348,-0.00028591984,0.0009823531,0.003480944,-0.060508024,5009,5009,0,0,1,1
589468296,589467746,3670026,3670026,0.0016110477,0.00012514669,-0.00018987239,0.004548738,0.0016772647,-0.049997285,5008,5008,0,0,1,1
589473317,589472755,3670026,3670026,0.0044806064,-0.0005870507,-0.00027450715,0.0019989556,0.0010557496,-0.06061524,5009,5009,0,0,1,1
589478334,589477773,3670026,3670026,0.00162084,0.00015269559,-0.00022606907,0.0037868982,0.0039142137,-0.050480813,5018,5018,0,0,1,1
589483271,589482772,3670026,3670026,0.004719922,-0.00042331073,-0.0003058609,0.0012062454,-0.00039876893,-0.062582634,4999,4999,0,0,1,1
589488263,589487781,3670026,3670026,0.0016041665,0.00021835153,-0.00024432474,0.0028592667,0.0038553635,-0.053288665,5009,5009,0,0,1,1
589493378,589492790,3670026,3670026,0.0049313228,-0.00037865073,-0.00036640433,0.0028804392,-0.0013860808,-0.06336223,5009,5009,0,0,1,1
589498276,589497798,3670026,3670026,0.0015520748,0.00025862444,-0.00025241345,0.0013607853,0.003941988,-0.05279487,5008,5008,0,0,1,1
589503397,589502807,3670026,3670026,0.004910021,-0.00023618541,-0.0004510553,0.00092019764,-0.00020445726,-0.0635217,5009,5009,0,0,1,1
589508444,589507815,3670026,3670026,0.0013570394,0.00023395328,-0.00026068246,0.0019758209,0.002259384,-0.050543506,5008,5008,0,0,1,1
589513441,589512824,3670026,3670026,0.0048726476,-0.00014237053,-0.00047161154,0.0023238363,-0.0019201095,-0.06077438,5009,5009,0,0,1,1
589518333,589517841,3670026,3670026,0.0011098065,0.0003016083,-0.00027715942,0.0016256433,0.0047032754,-0.04813265,5017,5017,0,0,1,1
589523362,589522841,3670026,3670026,0.004791432,-0.00012918164,-0.00042900484,0.0043437267,-0.0025845065,-0.058667716,5000,5000,0,0,1,1
589528369,589527850,3670026,3670026,0.00094421237,0.00018705975,-0.00021664903,0.0021596286,0.0048011774,-0.04569722,5009,5009,0,0,1,1
589533415,589532858,3670026,3670026,0.004581226,-0.00010806363,-0.00043953196,0.0031985254,0.0013957561,-0.057370808,5008,5008,0,0,1,1
589538376,589537867,3670026,3670026,0.0008770544,9.409647e-05,-0.0001819963,0.0021930528,0.0028576127,-0.04696184,5009,5009,0,0,1,1
589543479,589542876,3670026,3670026,0.0043505165,-0.00021331423,-0.00042523904,0.004373859,0.00051822,-0.057118334,5009,5009,0,0,1,1
589548559,589547885,3670026,3670026,0.000843562,-6.006733e-05,-0.00015768928,0.0005242585,0.0034003812,-0.047604326,5009,5009,0,0,1,1
589553400,589552894,3670026,3670026,0.0041155606,-0.00030991685,-0.00040617597,0.003428562,-0.00025590518,-0.05881985,5009,5009,0,0,1,1
589558442,589557902,3670026,3670026,0.00083923544,-0.0002816897,-8.767276e-05,0.0011855738,0.0037510556,-0.04908888,5008,5008,0,0,1,1
589563465,589562911,3670026,3670026,0.0038697761,-0.0005644563,-0.00042515327,0.0033979795,0.0027046334,-0.05888653,5009,5009,0,0,1,1
589568587,589567919,3670026,3670026,0.00080103526,-0.0005950154,-0.00016461329,0.0023397019,0.002638197,-0.053282935,5008,5008,0,0,1,1
589573421,589572928,3670026,3670026,0.0034525364,-0.00091204315,-0.00049863645,0.0023783164,0.002805526,-0.058241036,5009,5009,0,0,1,1
589578568,589577936,3670026,3670026,0.00079299166,-0.00097368436,-0.0001759267,0.0018698946,0.0021874113,-0.058755916,5008,5008,0,0,1,1
589583421,589582945,3670026,3670026,0.0029833715,-0.0013057886,-0.0005299581,0.00025330778,0.0015550042,-0.06077947,5009,5009,0,0,1,1
589588465,589587956,3670026,3670026,0.0006620725,-0.001148026,-0.00019472334,0.0020244545,0.0027415983,-0.06203189,5011,5011,0,0,1,1
589593525,589592969,3670026,3670026,0.0026490528,-0.0014892339,-0.0004257078,-0.002188384,0.00011584297,-0.05784994,5013,5013,0,0,1,1
589598579,589597971,3670026,3670026,0.00058249425,-0.0011692105,-0.00023066616,0.0026129337,0.004935406,-0.05884497,5002,5002,0,0,1,1
589603593,589602979,3670026,3670026,0.0024006744,-0.0016978296,-0.0003842423,-0.0008722682,-0.004523231,-0.055633858,5008,5008,0,0,1,1
589613485,589612996,3670026,3670026,0.0021303599,-0.0016775387,-0.00035636005,-0.0016090474,-0.0035063366,-0.049936246,5008,5008,0,0,1,1
589618524,589618006,3670026,3670026,0.0004457242,-0.0008937302,-0.00028809276,0.005300684,0.0070569306,-0.05559228,5010,5010,0,0,1,1
589623493,589623013,3670026,3670026,0.0018740376,-0.0015042217,-0.00029890068,-0.00023806143,-0.0041671847,-0.048965573,5007,5007,0,0,1,1
589628725,589628029,3670026,3670026,0.00032635618,-0.00053768366,-0.00036565674,0.0050521363,0.012726778,-0.051196337,5016,5016,0,0,1,1
589633548,589633031,3670026,3670026,0.0016605112,-0.0013785338,-0.00027056583,0.00062363595,-0.0019174544,-0.047611766,5002,5002,0,0,1,1
589638703,589638039,3670026,3670026,0.0002636395,-0.0003042708,-0.00035749166,0.0052624266,0.011753707,-0.051874924,5008,5008,0,0,1,1
589643703,589643048,3670026,3670026,0.0016741618,-0.0011140677,-0.00024071128,0.0013026037,-0.009719672,-0.05459852,5009,5009,0,0,1,1
589648746,589648056,3670026,3670026,0.0002681672,-0.0003067687,-0.00038134525,0.004690167,0.010071491,-0.060154703,5008,5008,0,0,1,1
589653606,589653065,3670026,3670026,0.0014647691,-0.0007741427,-0.00029105763,-0.000990795,-0.0094246995,-0.057221804,5009,5009,0,0,1,1
589658737,589658074,3670026,3670026,0.00015170928,-0.00013411127,-0.00032880763,0.0034067563,0.010919792,-0.06161517,5009,5009,0,0,1,1
589663596,589663082,3670026,3670026,0.001237238,-0.00062049436,-0.0002250871,-0.000298206,-0.010892307,-0.052195974,5008,5008,0,0,1,1
589668564,589668091,3670026,3670026,4.1336454e-05,-4.639221e-05,-0.00041840883,0.0014762746,0.011041452,-0.051849324,5009,5009,0,0,1,1
589673609,589673099,3670026,3670026,0.0009917527,-0.00036136853,-0.0002168351,0.0038716039,-0.009093931,-0.037707176,5008,5008,0,0,1,1
589678813,589678108,3670026,3670026,0.00012692277,-8.451596e-05,-0.000366119,0.004022996,0.018073073,-0.047638524,5009,5009,0,0,1,1
589683601,589683117,3670026,3670026,0.00096708897,-0.00010184436,-0.00027991054,0.006240049,-0.0085536335,-0.043692842,5009,5009,0,0,1,1
589688611,589688125,3670026,3670026,0.00040085477,-0.00014186755,-0.00025478753,0.0014760086,0.019080486,-0.054548226,5008,5008,0,0,1,1
589693641,589693134,3670026,3670026,0.0011051976,8.144072e-05,-0.00027237507,0.0015456583,-0.007214179,-0.047014374,5009,5009,0,0,1,1
589698709,589698143,3670026,3670026,0.00071752584,-4.98056e-05,-0.00021692083,-0.003062291,0.018469978,-0.06447727,5009,5009,0,0,1,1
589703638,589703151,3670026,3670026,0.0013205649,-0.00013299377,-0.00029454264,-0.00010415227,-0.011522343,-0.050610937,5008,5008,0,0,1,1
589708794,589708160,3670026,3670026,0.0008387932,-0.00023077047,-0.00021359752,-0.00046603192,0.014929981,-0.075742,5009,5009,0,0,1,1
