timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
608817290,608816867,0.8546204,-1.2588382,-9.717092
608822274,608821867,0.44486994,-0.17890209,-11.22907
608827317,608826879,-0.24473749,-0.11629508,-10.983434
608832320,608831882,-0.5486417,0.07315681,-10.345703
608837366,608836889,0.07694189,0.07367776,-8.973084
608842386,608841897,0.95193535,-0.24627316,-8.524135
608847346,608846904,1.3171767,-0.8112622,-8.46663
608852409,608851912,0.6356688,0.058967683,-9.915222
608857321,608856919,-0.50793886,-0.36516297,-10.879403
608862355,608861927,-0.59361297,-0.37026903,-11.675812
608867368,608866934,-0.5434245,-0.5415705,-11.639776
608872489,608871941,0.49709025,-0.98203564,-10.712948
608877490,608876949,0.58841336,-0.6801755,-10.169171
608882411,608881956,0.41437244,-1.1829071,-8.675674
608887392,608886964,0.39017263,-0.08200243,-8.999393
608892514,608891972,-0.14878818,-0.713717,-9.242029
608897481,608896986,0.70215726,-0.3421187,-9.969044
608902420,608901987,0.480324,-0.15325749,-10.41335
608907393,608906994,0.6324896,-0.15731557,-10.094255
608912471,608912001,-0.049503494,-0.12746271,-9.950624
608917485,608917009,0.02050926,-0.5513477,-9.848512
608922434,608922017,-0.057608664,-1.0951675,-9.715047
608927544,608927024,0.052258164,-0.5976851,-10.504822
608932534,608932041,0.14458266,-0.9569985,-10.549996
608937443,608937039,-0.25319755,-0.0077450946,-10.897942
608942525,608942047,-0.4587006,-0.12998082,-10.177509
608947462,608947054,0.15007553,-0.13497536,-9.696985
608952485,608952069,0.7361049,-0.11187996,-9.217698
608957476,608957069,1.1161033,-1.1788131,-9.421043
608962489,608962077,0.65239155,-0.20830011,-10.329388
608967542,608967084,-0.08298735,-1.1804366,-10.927351
608972624,608972092,-0.5948933,-0.14008366,-11.303931
608977680,608977099,-0.25326887,-0.6039561,-11.435908
608982556,608982113,0.16154668,-0.88774407,-10.9783945
608987588,608987114,0.41486472,0.14265633,-10.570528
608992693,608992122,-0.106658384,-0.37746787,-8.982794
609002548,609002137,0.3357148,-0.538095,-8.766444
609007625,609007149,1.0301818,-0.6538894,-9.727384
609012628,609012152,0.39025918,-0.6115923,-11.089738
609017568,609017159,-0.56306833,-0.1255435,-11.638792
609022578,609022167,-0.9210895,-0.29111904,-11.374534
609027696,609027175,-0.38882762,-0.26126358,-11.315988
609032705,609032189,0.45265383,-1.2808658,-10.830806
609037602,609037189,0.059620254,-0.27091962,-9.742513
609042669,609042197,0.33678055,-0.48150638,-8.748065
609047628,609047204,0.46072784,-0.51934785,-7.937583
609052644,609052212,0.8925761,-0.2734156,-9.332219
609057667,609057219,0.48144746,-1.1704612,-10.5139475
609062679,609062227,-0.061029505,-0.056768786,-11.237374
609067679,609067234,-0.6105547,-0.16873717,-11.434806
609072693,609072242,0.060551267,-0.95401794,-10.932675
609077862,609077252,0.40341827,-0.3811432,-11.037252
609082723,609082257,-0.17457187,-0.7924749,-9.098887
609087813,609087264,-0.0005484274,0.2638979,-8.078215
609092679,609092272,0.56115955,-0.8655337,-7.5350904
609097704,609097279,1.2331088,-0.7992371,-8.855235
609102713,609102287,0.17520593,0.05848005,-9.421713
609107739,609107294,-0.24055238,0.30350512,-9.866871
609112733,609112302,0.010090298,-0.89448076,-10.206756
609117818,609117309,-0.505998,-0.18472998,-11.442309
609122842,609122317,-0.69154465,-0.9931972,-10.949926
609127759,609127324,-0.6041994,-0.17924939,-10.005484
609132803,609132332,0.3769996,-0.35361513,-9.64461
609137766,609137340,0.60228616,-1.4169455,-9.150305
609142773,609142347,0.6993001,0.40531325,-9.236382
609147881,609147356,0.3955534,-0.72719353,-7.870346
609152812,609152362,0.64028525,-0.24197103,-7.8332477
609157832,609157370,0.68099463,-1.1135412,-9.122727
609162831,609162377,0.5146789,-0.86057514,-10.868425
609167851,609167385,-0.3923977,-0.4879482,-11.35495
609172985,609172392,-0.7402619,0.16583018,-11.531926
609177969,609177399,0.022599934,-1.083303,-11.030399
609182820,609182410,-0.07185917,-0.02045775,-11.350132
609187917,609187415,-0.3792703,-0.6542666,-10.513858
609192843,609192422,-0.8148385,-0.024685679,-9.315196
609197850,609197429,0.21999224,-0.40461773,-9.399431
609202854,609202437,1.1883036,-1.4706742,-9.329154
609207857,609207444,0.70649135,0.36599305,-9.611483
609212952,609212452,-0.49234876,-0.3854787,-8.308043
609217942,609217459,0.024194848,0.20364556,-8.8771305
609222887,609222467,0.21026643,-0.6091041,-9.412588
609227991,609227476,0.34875718,-0.46691418,-10.427015
609233013,609232485,-0.4767085,0.006521562,-10.270496
609237906,609237489,-0.35006028,0.61434984,-11.317581
609243019,609242497,0.008458944,-1.3591626,-11.531769
609247956,609247504,-0.62474906,-0.03263928,-12.266906
609252952,609252512,-0.8621028,-1.2902713,-11.3918085
609257979,609257519,-0.92135555,-0.22851793,-9.840388
609262998,609262527,0.2875426,-0.9065008,-10.149775
609268000,609267535,1.0262747,-1.2020409,-10.980075
609273099,609272543,0.674611,-0.3341469,-10.842312
609277995,609277550,-0.4950257,-0.3744609,-9.226362
609282984,609282557,-0.17666245,-0.009610632,-7.8743463
609287997,609287567,0.48502344,-0.4239317,-8.907975
609293009,609292573,0.8044981,-0.43815914,-9.949522
609298044,609297580,-0.7166463,0.15995377,-10.575468
609303054,609302587,-0.67191565,0.37041518,-10.973791
609308009,609307595,0.24489516,-1.6469371,-11.137238
609313092,609312602,0.28609413,-0.6068571,-11.517345
609318031,609317610,-0.4133632,-1.4115463,-11.077957
609323072,609322617,-0.24367437,-0.52339214,-10.290817
609328065,609327625,0.83750594,-0.7267534,-9.926541
609333102,609332633,1.071667,-0.948715,-9.180693
609338090,609337640,-0.033583935,0.22499429,-8.833032
609343165,609342647,-0.33617282,0.070680335,-9.180282
609348186,609347655,0.45268068,-0.64960796,-9.463531
609353095,609352662,0.2582791,0.004363767,-10.259974
609358139,609357670,-0.49094844,-0.26216862,-10.032868
609363147,609362677,-0.47500563,-0.061681796,-10.677882
609368213,609367685,0.0036421842,-0.55411404,-11.068904
609373111,609372692,0.4956675,-1.714009,-10.92641
609378173,609377700,-0.16175571,-0.39264598,-10.185024
609383118,609382707,0.09864141,-0.9142256,-9.978911
609388127,609387715,1.1022713,-1.6189567,-9.349471
609393133,609392722,0.85764426,0.06073655,-9.087741
609398154,609397730,-0.08729394,-0.56090844,-8.490214
609403141,609402737,-0.06786641,0.47052503,-8.9007435
609408157,609407745,-0.0024552513,-0.6799204,-9.188572
609413256,609412752,0.45567217,-0.44762892,-9.409601
609418190,609417760,-0.22984672,-0.18991344,-9.566444
609423172,609422767,0.10609678,-0.10904072,-10.791981
609428248,609427786,0.47944674,-2.227311,-10.633753
609433333,609432784,-0.16420011,0.07268782,-9.938162
609438229,609437790,-0.3328491,-1.0215535,-9.412782
609443298,609442797,0.26052243,-0.5148781,-10.298253
609448270,609447805,0.4188516,-0.45236793,-10.239373
609453355,609452812,-0.59630215,-0.30375215,-9.331051
609458272,609457820,-0.4018148,0.31492347,-9.120876
609463242,609462827,-0.17761548,0.07284669,-10.578491
609468264,609467835,0.19802345,-1.0142565,-10.861245
609473260,609472843,-0.8068425,0.29120964,-10.549766
609478312,609477850,-0.6270187,-0.25990215,-9.864406
609483295,609482858,0.46144372,-1.7994609,-10.155738
609488369,609487865,0.47222552,-0.36025536,-10.317933
609493299,609492873,0.19265276,-1.2253282,-9.575667
609498354,609497880,0.08631807,0.028039722,-8.701027
609503309,609502887,0.68793154,-0.45590538,-8.534007
609508373,609507895,0.5112101,-1.1331278,-9.270171
609513399,609512902,-0.2524363,-0.26331225,-10.320772
609518403,609517911,-0.8259533,-0.054528587,-12.180963
609523350,609522917,-0.120651536,-0.839794,-11.109999
609528391,609527930,-0.21813701,0.14026758,-11.0300045
609533460,609532932,-0.18020362,-1.0684729,-9.707359
609538439,609537941,-1.246135,0.56156766,-9.491403
609543506,609542948,-1.0462902,-0.18638521,-9.492672
609548414,609547955,0.00018841666,-0.91653734,-9.93411
609553389,609552968,0.3520689,-0.38961253,-10.726722
609558374,609557970,-0.0016797127,-1.3048401,-9.896821
609563386,609562978,-0.4491945,-0.03332158,-9.598782
609568461,609567985,-0.5134083,-1.0412745,-8.42623
609573405,609572993,-0.11168197,-0.42227364,-8.621666
609578458,609578000,0.17587818,-0.95908,-9.856435
609583466,609583008,0.2274896,-0.46098256,-10.958141
609588438,609588015,-0.3861393,-0.40249705,-11.337872
609593515,609593024,-0.7802056,-0.5014402,-11.023561
609598475,609598030,-1.207849,-0.47489405,-9.939227
609603456,609603038,-0.48653653,-0.37296444,-9.697974
609613561,609613053,0.35722846,-0.30970603,-8.719548
609618503,609618060,0.22601464,-0.70016843,-9.245768
609623513,609623068,-0.33840758,-0.3456594,-10.618962
609628598,609628079,-0.68379647,-0.53148526,-10.861807
609633557,609633083,-1.2176642,0.19734497,-10.444411
609638585,609638090,-0.8641055,-0.08488305,-10.509393
609643651,609643098,-0.18565361,0.48442298,-10.263567
609648507,609648105,-0.3757359,-0.055042636,-10.387786
609653541,609653119,0.075514995,-0.51699704,-10.349761
609658527,609658122,-0.046125606,-0.50436765,-10.540178
609663568,609663128,0.3525642,-1.4023577,-9.973705
609668557,609668135,0.045932014,-0.38563862,-9.718662
609673618,609673143,-0.23825131,-0.48839498,-10.220887
609678674,609678151,-0.007047348,0.029289117,-10.589466
609683576,609683158,-0.8334341,0.9184564,-10.8159075
609688583,609688166,-0.5729012,0.027166154,-11.191802
609693589,609693173,-0.44149974,-0.36982644,-12.220578
609698624,609698181,0.4060618,-0.10691024,-12.29041
609703602,609703188,0.80566084,-0.642555,-10.813942
609708626,609708196,0.8409749,0.4787704,-9.511177
609713747,609713203,0.92645985,-0.98418856,-8.964774
609718712,609718210,0.977586,-0.69032264,-8.1489315
609723648,609723218,1.0000032,-0.59343696,-10.203416
609728700,609728231,0.7704424,-0.40474477,-11.329202
609733737,609733234,0.8736265,-0.3956922,-10.225268
609738665,609738241,0.05981647,1.313897,-8.75307
609743737,609743248,0.1221674,-0.3985952,-8.877752
609748762,609748256,-0.10166551,0.41499192,-10.554834
609753673,609753263,0.24317452,0.26448148,-11.631739
609758683,609758271,-0.06311213,-0.19047685,-12.113691
609763693,609763278,0.43488818,-0.6105205,-11.503529
609768702,609768286,0.57072645,0.12921572,-11.944689
609773778,609773293,0.6672833,-0.9034738,-11.607603
609778818,609778303,-0.25057605,0.18268818,-9.683944
609783725,609783309,-0.008091497,-0.09182172,-9.744185
609788734,609788316,-0.094676256,-0.35041547,-10.597464
609793758,609793334,-0.02153073,-0.6275728,-11.725426
609798822,609798331,0.23252966,0.55681294,-12.062542
609803836,609803339,0.8401008,-0.8628137,-11.259544
609808782,609808346,0.21246958,0.3853529,-10.359442
609813874,609813354,0.041405927,-0.89665926,-9.730872
609818844,609818361,-0.43620145,0.4287181,-9.297785
609823846,609823369,-0.0837997,-0.2955361,-9.724986
609828941,609828377,-0.108713664,-0.8767739,-10.401316
609833856,609833384,-0.033758737,-0.42571214,-11.774689
609838843,609838391,-0.002034309,-0.33224124,-11.715351
609843950,609843399,0.22716828,-0.44775236,-10.513404
609848837,609848406,0.5322233,-0.70972073,-9.504184
609853843,609853414,0.66942954,-1.0285878,-9.391173
609858858,609858422,-0.07066387,0.16265628,-9.174163
609863872,609863435,-0.2540836,-0.54563487,-9.82699
609868860,609868437,0.014693761,-0.036735628,-10.704414
609873950,609873444,1.0160806,-0.4664167,-11.779038
609878918,609878452,1.3266754,-0.7331758,-11.537683
609883882,609883459,0.32792348,-0.008321034,-11.359779
609888886,609888467,0.06905002,-0.6174693,-10.75691
609893929,609893474,0.0250688,0.13858777,-10.764261
609898964,609898486,0.43212458,-0.48649237,-10.635582
609903926,609903489,0.966551,-0.64441514,-10.541903
609908936,609908497,1.2156345,-0.24517883,-11.2745075
609914059,609913504,0.6311957,0.18191533,-12.192353
609918988,609918512,0.008240979,-0.018201856,-12.172026
609923951,609923519,-0.43434086,0.2712278,-11.9141035
609929019,609928527,-0.031063484,-0.7652016,-11.75866
609933946,609933534,0.17351882,-0.33880773,-12.172802
609938966,609938542,1.0189618,-0.62904143,-12.245425
609944038,609943549,0.8862931,-0.09756712,-12.572075
609948968,609948557,0.6932974,-0.7576233,-12.182413
609953982,609953564,-0.024960903,-0.039437532,-11.842418
609958991,609958572,0.07430001,-0.6716024,-11.223026
609963988,609963579,0.22304696,-0.47639295,-10.563832
609969051,609968587,0.57367396,-0.26082575,-11.379975
609974085,609973594,1.0325516,-1.0628611,-11.497233
609979030,609978602,0.30168557,0.01762368,-13.315148
609984072,609983610,0.37368876,-1.1803362,-13.111593
609989075,609988617,-0.09638108,0.4711185,-13.041184
609994144,609993625,-0.25101903,-0.6396088,-10.67335
609999085,609998637,-0.33676144,0.4783147,-9.701823
610004104,610003640,0.30526838,-0.9271456,-9.058629
610009123,610008647,0.6343897,0.044022456,-10.077601
610014201,610013655,0.6131741,-0.95875597,-10.680457
610019139,610018662,0.6613208,-0.51102024,-11.21021
610024078,610023670,0.13353005,-0.89754546,-12.109325
610029167,610028677,0.35050115,-0.82047665,-11.945561
610034091,610033685,-0.2844962,0.048168764,-12.149808
610039135,610038693,0.30928192,-0.4697725,-11.311402
610044173,610043700,0.2278228,0.62478924,-11.583283
610049204,610048707,0.65005493,-0.3856267,-10.990893
610054130,610053718,0.5832008,0.3493202,-10.980375
610059171,610058722,0.569307,-0.62577784,-10.877815
610064151,610063730,0.58374184,-0.55566704,-10.766642
610069215,610068737,0.26326263,-1.0566511,-11.106071
610074210,610073749,0.20195873,-0.8396512,-10.929631
610079303,610078755,-0.04228108,-0.35759145,-11.879856
610084199,610083760,0.27351844,-0.6777885,-11.656233
610089288,610088769,0.20810151,0.4529389,-12.289462
610094262,610093775,0.48058024,-0.05327089,-11.381445
610099253,610098783,0.71854573,0.75024873,-11.432119
610104368,610103790,0.7846708,-0.13107687,-10.526904
610109219,610108798,0.7228843,0.09500257,-10.467909
610114303,610113805,0.38856572,-0.47117466,-10.788482
610119321,610118813,0.36390814,-0.75883543,-11.022078
610124220,610123820,0.017129585,-0.35896456,-12.038129
610129245,610128828,0.42607096,-0.9649415,-11.741093
610134340,610133835,0.25093445,0.09321956,-12.316124
610139277,610138843,0.53073937,-0.5672487,-11.531385
610144329,610143850,0.21019202,0.8582847,-11.625537
610149343,610148858,0.4317656,-0.29411882,-10.549562
610154289,610153865,0.38131124,0.39784402,-9.724503
610159297,610158873,0.67116296,0.0073421584,-9.5081005
610164296,610163880,1.3154908,-0.37047303,-9.633799
610169411,610168888,1.1937339,-0.15178348,-10.960529
610174478,610173895,0.79127485,-0.8665697,-11.737713
610179363,610178903,-0.061748423,0.0688435,-12.794706
610184341,610183910,-0.36606315,-0.61298144,-11.680676
610189576,610188918,0.059603292,-0.017361827,-10.956136
610194463,610193925,0.71907026,-0.4493152,-9.695806
610199389,610198933,1.5158298,-0.26140723,-9.504517
610204379,610203941,1.5783956,0.17602876,-9.428264
610209448,610208948,0.99270904,0.058533866,-9.59647
610214434,610213957,0.55131847,0.1264523,-10.00283
610219384,610218963,0.39027894,0.20855525,-10.963709
610224392,610223971,1.2005793,-0.7718652,-12.016518
610229467,610228989,1.207472,-0.49457622,-12.043506
610234416,610233986,0.09815581,-0.38740936,-11.839241
610239430,610238993,-0.009589545,-0.19947813,-10.467911
610244489,610244001,0.7836313,-0.016733075,-10.734241
610249416,610249008,1.4795926,-1.0710192,-10.193651
610254430,610254016,0.9929017,0.06696233,-10.684006
610259444,610259023,0.3965184,-0.16534896,-10.26028
610264473,610264031,0.9957006,0.13996771,-9.485383
610269569,610269039,1.5636845,0.21523787,-9.540243
610274520,610274046,1.6898736,-0.47395653,-9.511609
610279670,610279054,0.88609487,0.68267274,-9.926305
610284536,610284061,0.5382494,0.44387203,-10.143624
610289604,610289068,0.9929055,-0.33684224,-10.816045
610294543,610294080,1.315852,-0.14489578,-12.099977
610299489,610299083,0.6842829,-0.9403449,-12.269428
610304531,610304094,0.052981704,-0.24847624,-11.763271
610309576,610309098,-0.09586936,-0.38487107,-10.205075
610314540,610314106,0.5339646,-0.5561524,-9.012799
610319524,610319113,1.7388458,-0.07922665,-9.189233
610324528,610324121,2.321738,0.16562164,-9.518965
610329610,610329129,2.2151423,0.91987747,-10.920625
610334546,610334136,0.47471383,0.13755801,-11.264917
610339570,610339144,0.16268392,0.1311769,-12.072011
610344560,610344151,-0.37522736,-0.7203627,-10.555704
610349678,610349159,0.0876035,-0.52308285,-8.586811
610354671,610354166,0.71899194,-0.3207013,-7.277678
610359621,610359174,0.8917034,-0.28607556,-9.038062
610364680,610364181,0.13609159,-0.36774603,-11.996892
610374694,610374196,-0.16987756,-0.5529824,-10.280585
610379750,610379204,1.2482744,-0.47295174,-7.328242
610384652,610384218,1.2749116,-0.2384362,-9.011705
610389721,610389229,0.6322906,-0.65980005,-11.087242
610394711,610394226,0.21349506,0.22601348,-12.23286
610399643,610399234,0.5355481,-0.3646681,-10.260127
610404739,610404243,0.9761495,-0.09317532,-8.969407
610409660,610409249,1.1309123,-0.086831525,-9.795146
610414757,610414257,0.685645,0.17081843,-10.868102
610419671,610419264,0.077243686,-0.12555337,-10.440423
610424685,610424271,0.5221118,0.43900353,-10.624306
610429758,610429279,0.701076,-0.22013621,-10.1096325
610434703,610434287,0.296923,0.16183609,-11.137933
610439732,610439294,-0.20099136,-0.84286064,-10.800813
610444836,610444302,-0.17270407,-0.56437117,-10.520877
610449819,610449309,0.43097773,-0.6885324,-9.949141
610454758,610454317,1.0719755,-0.23130514,-8.85483
610459790,610459324,0.97989774,0.12635131,-9.9794
610464772,610464332,1.1444478,-0.06243756,-10.529939
610469807,610469339,0.46771803,-0.3612817,-11.1023855
610474826,610474347,0.17053853,-0.039977774,-10.337337
610479782,610479355,0.36085093,0.14442472,-9.13381
610484789,610484362,1.0946692,0.20708397,-9.021362
610489882,610489369,1.2229817,0.33302084,-9.661831
610494815,610494377,0.12570104,-0.8596678,-11.412978
610499843,610499384,-0.05712044,-0.66060185,-11.927944
610504814,610504392,-0.28491014,-1.0751401,-9.87234
610509888,610509399,0.51479626,-0.24328482,-7.752271
610514843,610514409,0.766378,0.0940255,-8.330477
610519825,610519414,0.1448676,-0.12846431,-9.91223
610524849,610524422,-0.31778288,-0.38054064,-10.566229
610529850,610529429,0.45805904,-0.025204433,-8.414312
610534865,610534437,0.8372773,-0.39551583,-8.19854
610539889,610539444,0.81754,-0.18220969,-10.048927
610544991,610544452,0.43195516,-0.07352249,-11.69046
610549901,610549460,0.2654584,-0.49511158,-9.375596
610554918,610554467,0.8016922,1.1092489,-7.8686566
610559989,610559475,0.66229606,-0.5055489,-9.234984
610564978,610564482,0.10297553,-0.7034967,-12.164632
610570040,610569495,-0.514741,-0.70355,-11.092435
610574935,610574497,0.07658464,-0.1864694,-8.405442
610580027,610579505,0.45628026,-0.02708341,-7.754533
610584933,610584516,0.43339777,-0.53855693,-9.359969
610590029,610589520,-0.27159005,-1.381808,-10.841666
610594961,610594527,0.19183283,0.21058777,-9.806242
610599959,610599535,0.75095254,-0.29430375,-8.570652
610605009,610604543,1.1504745,-0.19037706,-8.256569
610610063,610609550,0.72944987,0.20992118,-9.465479
610615062,610614558,0.46384686,-0.65674883,-9.813659
610620000,610619565,0.30180657,0.5366616,-10.040074
610625002,610624572,0.36330327,-0.6484279,-10.2193775
610630039,610629580,0.37064448,-0.46449757,-10.259381
610635041,610634587,0.039272405,0.20763315,-9.887269
610640047,610639595,-0.00072664017,-0.8744596,-8.5909605
610645153,610644604,0.33795714,-0.21244948,-8.901848
610650148,610649610,1.1807209,-0.48211712,-8.487883
610655095,610654617,1.337692,-0.1327194,-9.78464
610660089,610659626,0.62364185,-0.033931997,-11.376533
610665144,610664633,-0.07000167,-0.63595957,-11.734726
610670056,610669640,-0.33281636,-0.49858952,-10.303038
610675119,610674648,0.035139143,-0.2973526,-7.1157885
610680088,610679661,0.79000133,0.025263613,-7.3876133
610685078,610684664,0.7084307,0.10973238,-9.986203
610690148,610689671,0.1738869,-0.4542186,-12.429921
610695100,610694681,-0.03471091,-1.2098691,-11.301744
610700103,610699686,0.5979946,0.20180324,-9.008784
610705169,610704693,1.4462719,-0.26194847,-7.1614776
610710141,610709701,0.99270344,0.71115506,-9.437274
610715219,610714708,-0.33473223,-1.3231292,-11.49599
610720133,610719715,-0.90480316,-0.7553223,-12.774947
610725204,610724723,0.3324508,-0.901826,-10.644077
610730192,610729730,1.130581,-0.25444907,-7.8735003
610735208,610734744,0.8612436,0.20309545,-8.386675
610740214,610739745,1.1111872,-0.337174,-10.278884
610745340,610744753,0.48386887,-0.23102179,-12.149079
610750288,610749760,0.7891016,-0.49056298,-11.8719845
610755202,610754774,0.3439928,-0.2981768,-10.926324
610760190,610759776,0.27657524,-0.8843791,-9.98452
610765259,610764783,0.04740588,0.03684327,-9.410074
610770247,610769791,-0.022783728,-0.7514035,-9.505485
610775277,610774798,0.51466775,0.19349752,-9.555128
610780227,610779806,0.49069467,-0.2159352,-10.25548
610785265,610784813,0.59675366,-0.4257114,-10.648275
610790307,610789821,-0.025509015,-0.46892557,-11.729561
610795267,610794828,0.15707207,-0.52334315,-10.955067
610800246,610799836,0.60790825,-0.025948623,-9.593663
610805284,610804843,1.1359929,-0.057955902,-8.320053
610810393,610809851,1.1673167,0.2783781,-9.367236
610815351,610814859,-0.025649142,-0.6388971,-11.376146
610820297,610819866,-0.24414034,-0.33346558,-13.393411
610825343,610824874,-0.33559895,-0.97188807,-12.09715
610830383,610829881,0.24784245,-0.53822315,-9.644792
610835363,610834889,0.7053958,0.14491639,-8.174775
610840370,610839896,0.47579965,-0.15611026,-8.341237
610845486,610844904,-0.02122762,-0.2468355,-10.749688
610850421,610849911,0.30618143,-0.6000478,-12.341602
610855435,610854919,0.12601618,-0.5785967,-11.860387
610860376,610859926,0.62202984,-0.2092252,-10.07177
610865366,610864934,0.28267807,-0.19508813,-9.138093
610870386,610869941,0.506633,-0.21658283,-8.914917
610875435,610874949,0.77033526,0.4512113,-10.004307
610880360,610879956,0.83130056,-0.581053,-10.449865
610885392,610884964,0.57112855,0.0758122,-11.536972
610890384,610889971,0.07061271,-1.1379735,-11.499528
610895395,610894979,-0.4639325,-0.33424655,-11.535603
610900408,610899986,-0.31739566,-0.82944804,-10.168482
610905448,610904994,0.400169,-0.033612594,-8.848697
610910545,610910002,0.7812257,-0.08569643,-8.675513
610915445,610915009,0.93403894,-0.4371731,-9.619673
610920461,610920017,-0.06748945,-0.20589425,-11.828281
610925467,610925024,0.16133383,-1.2340076,-12.352075
610930495,610930032,-0.28632405,-0.38416344,-11.980396
610935535,610935039,0.8160295,-0.8504891,-9.419641
610940477,610940049,1.2074468,0.38001767,-8.536078
610945543,610945054,1.24188,-0.5291533,-8.4886265
610950491,610950062,0.88984156,0.4277627,-10.705532
610955505,610955069,-0.23572259,-0.7856844,-11.669311
610960496,610960077,0.026132772,-0.18441252,-12.536432
610965524,610965085,-0.12895921,-1.2497623,-11.247687
610970509,610970092,0.3469062,-0.2379833,-9.60693
610975528,610975100,0.41744775,-0.7860545,-8.860099
610980590,610980107,0.28298417,0.06478819,-8.806481
610985534,610985115,0.3990625,-0.2458848,-9.890061
610990537,610990122,0.4001887,0.18075724,-10.698183
610995544,610995133,0.6537731,-0.15730931,-10.818191
611000602,611000142,0.74633014,-0.73639756,-10.78996
611005601,611005145,0.39592797,-0.033765253,-10.686544
611010713,611010153,0.025130963,-0.6226687,-10.503298
611015707,611015160,-0.13265826,-0.119306095,-10.6645565
611020634,611020167,0.27025378,-0.101456344,-9.756602
611025641,611025175,0.69459325,-0.009367807,-9.174977
611030624,611030183,0.57858354,-0.104755454,-9.374589
611035612,611035190,0.17253053,-0.42343092,-10.839212
611040604,611040197,-0.8789924,-0.8916415,-12.114405
611045712,611045207,-0.287084,-0.80421984,-11.873278
611050694,611050213,0.006946555,-0.7851743,-10.179251
611055678,611055220,1.0116316,-0.106783696,-8.689725
611060661,611060228,1.1208377,-0.10534927,-8.21725
611065656,611065235,0.7066584,-0.009495594,-9.495473
611070741,611070243,0.5994499,-0.2715119,-11.482642
611075664,611075250,0.040473416,-0.38967192,-12.04713
611080737,611080258,0.25893793,-0.4555787,-11.501701
611085693,611085265,0.113912106,-0.8082963,-10.290239
611090825,611090273,0.38058096,-0.54797965,-9.318367
611095810,611095281,0.054540575,-0.6722594,-9.475232
611100730,611100289,0.28630626,-0.31705356,-10.141158
611105761,611105296,0.49033618,0.22884497,-10.674799
611110751,611110303,0.88799757,-0.23979484,-9.975826
611115790,611115312,0.9603092,0.42731673,-9.850436
611120790,611120318,0.3898948,-0.4263847,-9.14543
611125781,611125326,0.08704527,-0.00840898,-10.308148
611130754,611130335,-0.3082142,-0.80750847,-10.956423
611135786,611135341,-0.46838182,-0.51186305,-11.853028
611140760,611140348,-0.0065153325,-0.7207061,-11.494209
611145849,611145356,0.53281295,-0.5840453,-10.354809
611150785,611150363,0.91297317,-0.07194496,-9.243685
611155784,611155371,1.0545027,-0.6999051,-8.652141
611160840,611160379,0.66195816,0.44936502,-9.167833
611165814,611165386,0.23843862,-0.7831589,-10.101157
611170808,611170393,-0.04379872,0.020631995,-11.28688
611175897,611175401,-0.13254392,-0.62566555,-11.382443
611180866,611180417,0.25693384,-0.609604,-11.009547
611185891,611185416,0.45166546,-0.369157,-9.945752
611190879,611190424,0.5801813,-0.61481017,-9.257732
611195889,611195431,0.32001734,0.074734956,-9.493432
611200898,611200439,-0.022994826,-0.28485328,-9.737689
611205961,611205452,-0.09197997,0.3546789,-10.623234
611211042,611210454,0.076574,-0.22437817,-10.398084
611215992,611215461,0.38071236,-0.21968094,-10.099685
611220878,611220469,0.389916,-0.52393216,-10.045279
611225904,611225476,0.50191087,-0.8361918,-10.186961
611230966,611230484,0.1587576,-0.66613084,-11.05013
611235923,611235492,0.3570782,-0.7194543,-11.097151
611240922,611240499,0.081108354,-0.27097696,-10.792491
611245998,611245507,0.41780132,-0.242059,-9.510854
611250936,611250514,0.47734493,-0.17957228,-8.837658
611255956,611255522,0.44197914,0.08295962,-9.008098
611260991,611260529,0.53775764,-0.59131706,-9.727507
611265994,611265537,0.14434023,0.141445,-11.34666
611270991,611270544,0.20800571,-0.8395872,-11.799376
611276082,611275552,-0.16417342,-0.1651575,-11.787611
611281101,611280559,0.06474931,-0.563228,-10.809799
611286015,611285567,0.28611147,-0.67179275,-9.445767
611291083,611290575,0.52604604,-0.035977963,-9.246175
611296014,611295582,0.7148026,-0.8447994,-8.8940735
611301096,611300589,0.50385827,0.258491,-10.232087
611306096,611305597,0.3880443,-0.675543,-10.713631
611311056,611310605,0.14093885,0.21639991,-11.130538
611316072,611315613,-0.11709035,-0.40844253,-10.731116
611321057,611320620,0.07540696,-0.41133824,-9.88036
611326086,611325627,0.2377511,-0.17847589,-9.983266
611331062,611330635,0.53534037,-0.9626338,-9.404439
611336065,611335642,0.34160084,0.13733594,-10.496019
611341101,611340650,0.21737903,-0.832847,-10.39102
611346226,611345657,-0.023300072,0.35304466,-10.532006
611351102,611350665,-0.0063741016,-0.35065937,-9.9326
611356102,611355672,0.38954124,-0.23014902,-9.087038
611361111,611360680,0.6842023,-0.10117759,-9.662769
611366143,611365688,0.62732404,-0.82603705,-9.688971
611371216,611370707,-0.104694284,-0.031204864,-10.901777
611376217,611375703,-0.37814718,-0.6605978,-10.788153
611381152,611380710,-0.34702742,-0.21194214,-10.177126
611386199,611385718,0.16263573,-0.12905385,-9.088842
611391191,611390726,0.80354136,-0.41406032,-8.170395
611396189,611395733,0.70682395,0.114237145,-9.405721
611401343,611400741,0.46005598,-0.56308377,-10.196493
611406198,611405748,-0.44441506,-0.23242949,-11.616098
611411261,611410755,-0.4033057,-0.61772954,-11.266534
