timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
574730722,0,1720616871500384,0,593962039,246605755,29880,48468,0.072000004,0.017673554,0.13100001,0.25800002,0.61,1.16,86,24,3.4,-3.301,-0.81200004,-0.19100001,3.3809474,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
574844410,0,1720616871625384,0,593962003,246605733,29916,48504,0.066,0.017461495,0.13100001,0.25800002,0.61,1.16,86,24,3.4240003,-3.2710001,-1.0120001,-0.25800002,3.412164,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
575015042,0,1720616871750384,0,593961967,246605712,29977,48565,0.055000003,0.016549036,0.13100001,0.25800002,0.62,1.16,86,24,3.219,-3.0790002,-0.938,-0.386,3.4256878,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
575131798,0,1720616871875384,0,593961933,246605690,29955,48544,0.056,0.01653804,0.13100001,0.25800002,0.62,1.17,85,27,3.163,-2.9950001,-1.014,-0.115,3.44734,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
575257992,0,1720616872000384,0,593961906,246605672,29959,48547,0.057000004,0.021495823,0.13100001,0.25800002,0.61,1.17,85,27,2.4410002,-2.2670002,-0.90400004,-0.11000001,3.475237,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575348696,0,1720616872125384,0,593961885,246605655,29949,48537,0.058000002,0.026919957,0.13100001,0.25800002,0.59999996,1.13,85,27,2.028,-1.853,-0.82600003,-0.054,3.5089087,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575481884,0,1720616872250384,0,593961869,246605639,29956,48545,0.054,0.037592646,0.13100001,0.25800002,0.59999996,1.13,85,27,1.501,-1.2800001,-0.78300005,-0.09200001,3.5706856,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575605850,0,1720616872375384,0,593961861,246605624,29962,48550,0.049000002,0.05507683,0.13100001,0.25800002,0.59999996,1.13,85,27,1.039,-0.744,-0.725,-0.09900001,3.6799927,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575735450,0,1720616872500384,0,593961859,246605609,29967,48556,0.044000003,0.084351756,0.13100001,0.25800002,0.59999996,1.13,85,27,0.74500006,-0.21100001,-0.71500003,-0.094000004,3.9028056,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575845548,0,1720616872625384,0,593961862,246605596,29972,48561,0.058000002,0.08207864,0.13000001,0.25800002,0.59999996,1.13,85,27,0.70400006,0.287,-0.643,-0.093,4.5344605,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
575985320,0,1720616872750384,0,593961872,246605582,29972,48560,0.067,0.046632055,0.13000001,0.25800002,0.59999996,1.13,85,27,1.093,0.90700006,-0.61,-0.067,5.4089303,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576106426,0,1720616872875384,0,593961889,246605572,29986,48574,0.069000006,0.033352017,0.13000001,0.25800002,0.59999996,1.13,85,22,1.5430001,1.439,-0.55700004,-0.12900001,5.7432613,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576276258,0,1720616873000384,0,593961909,246605561,29995,48584,0.066,0.02725506,0.13000001,0.25800002,0.59999996,1.13,85,22,1.8330001,1.7570001,-0.521,-0.12100001,5.89434,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576351900,0,1720616873125384,0,593961926,246605550,29979,48567,0.065000005,0.03008162,0.13000001,0.257,0.59999996,1.13,85,22,1.6960001,1.6150001,-0.518,-0.015000001,5.9298463,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576486602,0,1720616873250384,0,593961946,246605533,30011,48600,0.07,0.02740097,0.13000001,0.257,0.59999996,1.13,85,22,1.8950001,1.7350001,-0.76100004,-0.24200001,5.896944,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576607034,0,1720616873375384,0,593961959,246605514,29989,48577,0.071,0.036140706,0.13000001,0.256,0.59999996,1.13,85,22,1.4900001,1.167,-0.92700005,-0.053000003,5.7923036,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576734714,0,1720616873500384,0,593961968,246605488,30003,48591,0.069000006,0.043592215,0.13000001,0.256,0.59999996,1.13,85,22,1.411,0.77900004,-1.177,-0.132,5.590115,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576852152,0,1720616873625384,0,593961971,246605460,29978,48567,0.054,0.047777865,0.13000001,0.25500003,0.59999996,1.13,85,22,1.427,0.36400002,-1.3800001,0.016,5.3080206,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
576986720,0,1720616873750384,0,593961971,246605428,29977,48565,0.052,0.047447473,0.13000001,0.25500003,0.59999996,1.13,85,22,1.488,0.036000002,-1.4870001,-0.041,5.02007,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577113704,0,1720616873875384,0,593961971,246605395,29988,48576,0.052,0.043450493,0.13000001,0.25500003,0.59999996,1.13,85,22,1.5560001,-0.09,-1.554,-0.119,4.8208957,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577273128,0,1720616874000384,0,593961968,246605367,30022,48611,0.052,0.054852206,0.13000001,0.25500003,0.59999996,1.13,85,22,1.3340001,-0.26200002,-1.3080001,-0.305,4.7025633,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577356052,0,1720616874125384,0,593961962,246605341,30066,48654,0.05,0.066179566,0.13000001,0.254,0.59999996,1.13,85,22,1.2750001,-0.46,-1.189,-0.38500002,4.5562425,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
577482706,0,1720616874250384,0,593961957,246605323,30099,48687,0.054,0.08323405,0.13000001,0.25300002,0.61,1.17,85,22,0.88000005,-0.36800003,-0.799,-0.416,4.4493556,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577608440,0,1720616874375384,0,593961956,246605316,30214,48802,0.097,0.15647784,0.12900001,0.25300002,0.59999996,1.13,85,22,0.48900002,-0.275,-0.404,-0.86500007,4.3753195,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577732804,0,1720616874500384,0,593961953,246605308,30265,48853,0.093,0.15915866,0.12900001,0.252,0.59999996,1.13,85,22,0.439,-0.224,-0.377,-0.69200003,4.277163,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577859566,0,1720616874625384,0,593961951,246605305,30362,48950,0.11000001,0.2211676,0.12900001,0.252,0.59999996,1.13,85,22,0.27800003,-0.22500001,-0.164,-0.832,4.104106,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
577988696,0,1720616874750384,0,593961949,246605301,30417,49006,0.115,0.22327454,0.12900001,0.252,0.59999996,1.13,85,22,0.28100002,-0.12200001,-0.252,-0.725,4.18162,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
